HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.03127949312329292,0.02008832059800625,0.04408790543675423,0.024157706648111343,0.06552514433860779,0.029473450034856796,0.23073341094295693,0.9217155575752258,42,uniform,0.0,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.02008832059800625,0.04408790543675423,0.024157706648111343,0.06552514433860779,0.029473450034856796,0.23073341094295693,0.9217155575752258,42,additive-pref,0.0,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.02008832059800625,0.04408790543675423,0.024157706648111343,0.06552514433860779,0.029473450034856796,0.23073341094295693,0.9217155575752258,42,shapley-mc,0.0,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.020166676491498947,0.04422273114323616,0.024248328059911728,0.06512066721916199,0.029434897005558014,0.23011253395421033,0.9218029975891113,42,uniform,0.05,lightgcn,amazon_books_2018_custom
0.03154914453625679,0.020142877474427223,0.04395307973027229,0.02409500814974308,0.06498584151268005,0.029322471469640732,0.22987970508343034,0.9217482805252075,42,additive-pref,0.05,lightgcn,amazon_books_2018_custom
0.03222326934337616,0.020962048321962357,0.045975461602211,0.025393541902303696,0.06565997004508972,0.030300799757242203,0.2306558013193636,0.9215657114982605,42,shapley-mc,0.05,lightgcn,amazon_books_2018_custom
0.031683970242738724,0.020229537039995193,0.04408790543675423,0.02417569048702717,0.06539031863212585,0.029458999633789062,0.2287931703531238,0.9219183325767517,42,uniform,0.1,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.02001332864165306,0.04408790543675423,0.02405085787177086,0.06512066721916199,0.02927478402853012,0.2287931703531238,0.9217588901519775,42,additive-pref,0.1,lightgcn,amazon_books_2018_custom
0.0343804769217968,0.022143056616187096,0.046919237822294235,0.02617574669420719,0.06768234819173813,0.031354207545518875,0.23112145906092355,0.9215297102928162,42,shapley-mc,0.1,lightgcn,amazon_books_2018_custom
0.032088443636894226,0.020460132509469986,0.044357556849718094,0.0243498794734478,0.06471619009971619,0.029400689527392387,0.22778424524641055,0.9220854043960571,42,uniform,0.2,lightgcn,amazon_books_2018_custom
0.03154914453625679,0.02003234066069126,0.044357556849718094,0.024106893688440323,0.06444653868675232,0.02910035289824009,0.22786185487000388,0.9218340516090393,42,additive-pref,0.2,lightgcn,amazon_books_2018_custom
0.0359983816742897,0.02328028716146946,0.05028987303376198,0.027821363881230354,0.0703788623213768,0.03284153714776039,0.2321303841676368,0.9211606979370117,42,shapley-mc,0.2,lightgcn,amazon_books_2018_custom
0.032088443636894226,0.02048473432660103,0.04381825402379036,0.02421790175139904,0.06404206901788712,0.02927830070257187,0.2251455180442375,0.9224205613136292,42,uniform,0.4,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.01999783329665661,0.04408790543675423,0.024018514901399612,0.06390724331140518,0.0289644505828619,0.22499029879705085,0.922008752822876,42,additive-pref,0.4,lightgcn,amazon_books_2018_custom
0.03761628642678261,0.02485083043575287,0.053121209144592285,0.029780684038996696,0.07321019470691681,0.03481737896800041,0.23709740007760963,0.9195462465286255,42,shapley-mc,0.4,lightgcn,amazon_books_2018_custom
