HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,uniform,0.0,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019464099779725075,0.04570581018924713,0.024295542389154434,0.06592962145805359,0.029375052079558372,0.23150950717889018,0.9216966032981873,45,uniform,0.05,lightgcn,amazon_books_2018_custom
0.030740192160010338,0.019582631066441536,0.045436158776283264,0.024288775399327278,0.06619927287101746,0.029514554888010025,0.23050058207217694,0.9217854738235474,45,uniform,0.1,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.01980603113770485,0.04570581018924713,0.02441045455634594,0.06646892428398132,0.029617134481668472,0.2291036088474971,0.9219386577606201,45,uniform,0.2,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.019675444811582565,0.0455709844827652,0.024238260462880135,0.06633409857749939,0.029444344341754913,0.22607683352735738,0.9222256541252136,45,uniform,0.4,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,additive-pref,0.0,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019437899813055992,0.04570581018924713,0.024248961359262466,0.06606444716453552,0.029356475919485092,0.23135428793170354,0.9216030240058899,45,additive-pref,0.05,lightgcn,amazon_books_2018_custom
0.030200889334082603,0.019274476915597916,0.045840635895729065,0.024280870333313942,0.06579479575157166,0.029284212738275528,0.23057819169577026,0.9216458797454834,45,additive-pref,0.1,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019355233758687973,0.04570581018924713,0.024170683696866035,0.06606444716453552,0.029265888035297394,0.2294140473418704,0.9217449426651001,45,additive-pref,0.2,lightgcn,amazon_books_2018_custom
0.03047054074704647,0.019266173243522644,0.045436158776283264,0.024041488766670227,0.06579479575157166,0.029139941558241844,0.2279394644935972,0.92185378074646,45,additive-pref,0.4,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,attention,0.0,lightgcn,amazon_books_2018_custom
0.030200889334082603,0.01923670433461666,0.0455709844827652,0.024159975349903107,0.06619927287101746,0.029315410181879997,0.23135428793170354,0.9213982820510864,45,attention,0.05,lightgcn,amazon_books_2018_custom
0.030200889334082603,0.019163383170962334,0.04570581018924713,0.024142947047948837,0.06633409857749939,0.02928193286061287,0.23081102056655026,0.9212669134140015,45,attention,0.1,lightgcn,amazon_books_2018_custom
0.029526762664318085,0.018904991447925568,0.045436158776283264,0.024038977921009064,0.06539031863212585,0.029026787728071213,0.22949165696546373,0.921022355556488,45,attention,0.2,lightgcn,amazon_books_2018_custom
0.030335715040564537,0.01913701370358467,0.044762033969163895,0.023766811937093735,0.06485101580619812,0.02877967618405819,0.22824990298797052,0.9207688570022583,45,attention,0.4,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,heuristic-pop,0.0,lightgcn,amazon_books_2018_custom
0.031009841710329056,0.019735107198357582,0.045436158776283264,0.024343574419617653,0.06633409857749939,0.029595354571938515,0.23104384943733022,0.9216389656066895,45,heuristic-pop,0.05,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.019864026457071304,0.045436158776283264,0.024344375357031822,0.06660374999046326,0.02965976670384407,0.23042297244858362,0.9216903448104858,45,heuristic-pop,0.1,lightgcn,amazon_books_2018_custom
0.03181879594922066,0.02010396495461464,0.045975461602211,0.024623798206448555,0.06714305281639099,0.029927503317594528,0.22863795110593713,0.9218123555183411,45,heuristic-pop,0.2,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.019894223660230637,0.045975461602211,0.024581950157880783,0.06781717389822006,0.030063819140195847,0.22654249126891735,0.9219913482666016,45,heuristic-pop,0.4,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,valid-sim,0.0,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.01999165676534176,0.0467844158411026,0.024955658242106438,0.06727787852287292,0.030096761882305145,0.23189755529685682,0.9217263460159302,45,valid-sim,0.05,lightgcn,amazon_books_2018_custom
0.03195362165570259,0.02051251009106636,0.04786301776766777,0.025631729513406754,0.067951999604702,0.030661795288324356,0.23135428793170354,0.9218621253967285,45,valid-sim,0.1,lightgcn,amazon_books_2018_custom
0.033167049288749695,0.02129310742020607,0.048671968281269073,0.026309819892048836,0.06903060525655746,0.031391579657793045,0.2306558013193636,0.9220468997955322,45,valid-sim,0.2,lightgcn,amazon_books_2018_custom
0.035324256867170334,0.022542882710695267,0.05015505105257034,0.027317365631461143,0.07213158905506134,0.032797571271657944,0.22654249126891735,0.9224575757980347,45,valid-sim,0.4,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,valid-linear,0.0,lightgcn,amazon_books_2018_custom
0.032088443636894226,0.02021544985473156,0.04705406352877617,0.025055330246686935,0.06849130243062973,0.03042895346879959,0.23787349631354288,0.9217357039451599,45,valid-linear,0.05,lightgcn,amazon_books_2018_custom
0.03411082550883293,0.021405169740319252,0.04880679398775101,0.0261636134237051,0.06983955949544907,0.03143071383237839,0.24384943733022896,0.9219822883605957,45,valid-linear,0.1,lightgcn,amazon_books_2018_custom
0.03653768450021744,0.02298699878156185,0.05217742919921875,0.02803422324359417,0.07267089188098907,0.03316306695342064,0.2575863407062476,0.9224691987037659,45,valid-linear,0.2,lightgcn,amazon_books_2018_custom
0.041121747344732285,0.025898851454257965,0.05689631775021553,0.030943799763917923,0.07927733659744263,0.03658227622509003,0.2910360884749709,0.9233745336532593,45,valid-linear,0.4,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,loo-marginal,0.0,lightgcn,amazon_books_2018_custom
0.033167049288749695,0.021049100905656815,0.04880679398775101,0.026133490726351738,0.06849130243062973,0.03106559067964554,0.23298409002716336,0.9213512539863586,45,loo-marginal,0.05,lightgcn,amazon_books_2018_custom
0.035728730261325836,0.02280350588262081,0.049885399639606476,0.02738959714770317,0.0715922862291336,0.03281305730342865,0.23376018626309664,0.9211921691894531,45,loo-marginal,0.1,lightgcn,amazon_books_2018_custom
0.037481460720300674,0.024082845076918602,0.05190777778625488,0.028761165216565132,0.07550222426652908,0.03467143326997757,0.23453628249902989,0.9200599789619446,45,loo-marginal,0.2,lightgcn,amazon_books_2018_custom
0.03909936547279358,0.02535705827176571,0.05608736723661423,0.03082534670829773,0.07887285947799683,0.0365523137152195,0.2421420256111758,0.9170472025871277,45,loo-marginal,0.4,lightgcn,amazon_books_2018_custom
0.030605366453528404,0.019452353939414024,0.04570581018924713,0.024273063987493515,0.06619927287101746,0.029415417462587357,0.23189755529685682,0.9215217232704163,45,shapley-mc,0.0,lightgcn,amazon_books_2018_custom
0.033167049288749695,0.020923377946019173,0.04813266918063164,0.025774186477065086,0.06768234819173813,0.03067578375339508,0.23174233604967015,0.9214319586753845,45,shapley-mc,0.05,lightgcn,amazon_books_2018_custom
0.0343804769217968,0.02181260474026203,0.04961574822664261,0.026743967086076736,0.07064851373434067,0.03199412673711777,0.23166472642607683,0.9213986992835999,45,shapley-mc,0.1,lightgcn,amazon_books_2018_custom
0.036402858793735504,0.023262467235326767,0.051638130098581314,0.02817278914153576,0.07213158905506134,0.0332966111600399,0.23189755529685682,0.9211971759796143,45,shapley-mc,0.2,lightgcn,amazon_books_2018_custom
0.037481460720300674,0.024811288341879845,0.05325603485107422,0.029864242300391197,0.07536739856004715,0.03541438654065132,0.23383779588668996,0.9195040464401245,45,shapley-mc,0.4,lightgcn,amazon_books_2018_custom
