,,,HitRate@5,HitRate@5,NDCG@5,NDCG@5,HitRate@10,HitRate@10,NDCG@10,NDCG@10,HitRate@20,HitRate@20,NDCG@20,NDCG@20,Coverage@20,Coverage@20,ILD@20,ILD@20
,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,backbone,family,,,,,,,,,,,,,,,,
amazon_books_2018_custom,lightgcn,additive-pref,0.03044357560575004,0.0008333035042057292,0.019369974359869903,0.00037567219926819685,0.04513954520225518,0.0011376575554822577,0.02409085780382152,0.00044656947484582587,0.06614534109830852,0.002690771738753115,0.02936910204589364,0.0008441471643197925,0.2345673263484672,0.004839443900054166,0.920656931400299,0.001091298094062309
amazon_books_2018_custom,lightgcn,attention,0.03044357560575004,0.000870642006512746,0.01933101825416082,0.0002906545944759362,0.04468113780021662,0.0014127748553299667,0.02390665635466572,0.00037982244930948804,0.06614534109830854,0.002590963699889493,0.02929461747407906,0.000714048838577149,0.23534342258440044,0.004566322324331014,0.9202685356140137,0.0010653527036147568
amazon_books_2018_custom,lightgcn,heuristic-pop,0.03109073750674718,0.0006366850099222065,0.0197054602205753,0.00033152920790680717,0.045436158776283195,0.0011440314218016739,0.024309099465608542,0.0003870594209836498,0.06657678335905072,0.002384160720265673,0.029621070995926802,0.0007598723378295732,0.23421032207993786,0.004589282201272535,0.9207300066947937,0.0010691812749549947
amazon_books_2018_custom,lightgcn,loo-marginal,0.034299582242965636,0.0013023045234731635,0.0219825610518455,0.000574503379238439,0.04983146861195557,0.0009843184175365107,0.02696009986102576,0.00039544038603576135,0.07116084545850752,0.0026887424613533362,0.03229365907609458,0.0008189043330257403,0.23781140861466818,0.004288028275504787,0.9201499462127686,0.0010461577946148397
amazon_books_2018_custom,lightgcn,uniform,0.03065929599106306,0.0008067024420193958,0.01946705467998978,0.00034314762733362203,0.04530133381485934,0.0011869226931927976,0.0241701249033212,0.0004528601365583386,0.06633409708738322,0.0025115184333692536,0.029457898437976783,0.000778966374065646,0.23448971672487384,0.004204407792225793,0.9208029627799987,0.0010739720914236133
amazon_books_2018_custom,lightgcn,unreranked,0.030470540747046436,0.0009243162334138349,0.01939319036900992,0.0004134847618408033,0.04516650959849352,0.0011598128492921397,0.024116500839591,0.0004753061212407356,0.06652285307645792,0.002249200177647862,0.029478638991713463,0.0007507265524426504,0.2360263872720217,0.004487084806093475,0.9205701947212219,0.0010632919500948952
amazon_books_2018_custom,lightgcn,valid-linear,0.03308615386486048,0.000855901844388669,0.021119499951601,0.0003320001098296734,0.04802480712532994,0.00188851845725082,0.025951214507222143,0.0005204694732810993,0.0702440351247787,0.0018754772223236208,0.031538505852222384,0.0005802159383225584,0.24745052386495922,0.004979006675299239,0.9210964679718018,0.0010378910503736909
amazon_books_2018_custom,lightgcn,valid-sim,0.03173789866268628,0.0007721616155080224,0.02034767195582386,0.00030790023230476565,0.04651476368308064,0.0014172709762275497,0.02510477304458612,0.00042803640380584604,0.06752056032419201,0.002647869051836379,0.0303897842764854,0.0007302707610922318,0.23489328676755913,0.004052679128561137,0.9208956241607666,0.0010498372576667127
