HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,backbone,dataset
0.0303357150405645,0.0190703272819519,0.044357556849718,0.0235623717308044,0.0661992728710174,0.0290652532130479,0.2397361272797827,0.9209823608398438,42,unreranked,lightgcn,amazon_books_2018_custom
0.0304705407470464,0.0191471595317125,0.0444923825562,0.0236369259655475,0.0656599700450897,0.0289839617908,0.2375630578191696,0.9212257862091064,42,uniform,lightgcn,amazon_books_2018_custom
0.0304705407470464,0.0191875752061605,0.0446272082626819,0.0237126238644123,0.0659296214580535,0.0290790759027004,0.2381063251843228,0.9210452437400818,42,additive-pref,lightgcn,amazon_books_2018_custom
0.0303357150405645,0.0191452465951442,0.0447620339691638,0.0237772539258003,0.0659296214580535,0.0291027016937732,0.2389600310438494,0.9206252098083496,42,attention,lightgcn,amazon_books_2018_custom
0.0308750160038471,0.019478315487504,0.0454361587762832,0.0241378564387559,0.0661992728710174,0.0293476935476064,0.2376406674427629,0.9211657643318176,42,heuristic-pop,lightgcn,amazon_books_2018_custom
0.0345153026282787,0.022040968760848,0.0494809225201606,0.0267937034368515,0.070783331990242,0.0320982933044433,0.2402017850213426,0.9204809665679932,42,loo-marginal,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0200967732816934,0.0461102873086929,0.0247516129165887,0.0675475224852562,0.0301355216652154,0.2377182770663562,0.9212605357170104,42,valid-sim,lightgcn,amazon_books_2018_custom
0.0328973978757858,0.0212747491896152,0.0475933663547039,0.0260320696979761,0.0705136880278587,0.0318058505654335,0.2495149398525417,0.9215167164802552,42,valid-linear,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0199415106326341,0.0451665110886096,0.0244795735925436,0.0686261281371116,0.0303557980805635,0.2348467209934031,0.919478952884674,43,unreranked,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0198808070272207,0.0454361587762832,0.0245153773576021,0.0686261281371116,0.0303279925137758,0.2339930151338766,0.919745683670044,43,uniform,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0199011694639921,0.0451665110886096,0.0244432352483272,0.0686261281371116,0.0303212571889162,0.23313930927435,0.9195905923843384,43,additive-pref,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0197437517344951,0.0442227311432361,0.0239805746823549,0.0683564767241478,0.0300420355051755,0.23337213814513,0.9192093014717102,43,attention,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0201614014804363,0.0454361587762832,0.0246633440256118,0.0688957795500755,0.0305516626685857,0.23267365153279,0.919674038887024,43,heuristic-pop,lightgcn,amazon_books_2018_custom
0.0331670492887496,0.0215731505304574,0.0490764454007148,0.026664538308978,0.0719967633485794,0.0324061326682567,0.2374854481955762,0.9192452430725098,43,loo-marginal,lightgcn,amazon_books_2018_custom
0.032358095049858,0.0207715556025505,0.045975461602211,0.0251504406332969,0.069974385201931,0.0311868991702795,0.2347691113698098,0.91985023021698,43,valid-sim,lightgcn,amazon_books_2018_custom
0.0335715264081954,0.0213896743953228,0.0474585406482219,0.0258855894207954,0.0721315890550613,0.032079555094242,0.2476523088863019,0.9201589822769164,43,valid-linear,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.019593646749854,0.0467844158411026,0.0246026162058115,0.0684913024306297,0.0300625339150428,0.2416763678696158,0.9193806052207948,44,unreranked,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0195961892604827,0.0470540635287761,0.024626288563013,0.0686261281371116,0.0300473496317863,0.2398913465269693,0.9195581078529358,44,uniform,lightgcn,amazon_books_2018_custom
0.0312794931232929,0.0195046570152044,0.0465147644281387,0.0244627781212329,0.0684913024306297,0.0299930851906538,0.2410554908808692,0.9193946719169616,44,additive-pref,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0194810982793569,0.0463799387216568,0.0243205558508634,0.0683564767241478,0.0298346318304538,0.2413659293752425,0.9190593361854552,44,attention,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0196256600320339,0.0470540635287761,0.024656219407916,0.0683564767241478,0.0300231892615556,0.2403570042685293,0.9194900989532472,44,heuristic-pop,lightgcn,amazon_books_2018_custom
0.0353242568671703,0.0221582148224115,0.0515033043920993,0.0273669455200433,0.0744236186146736,0.0331305935978889,0.2437718277066356,0.9188544750213624,44,loo-marginal,lightgcn,amazon_books_2018_custom
