HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.03923524543642998,0.0245092511177063,0.0641729012131691,0.032518088817596436,0.11471321433782578,0.04513540118932724,0.6271676300578035,0.730509340763092,45,uniform,0.0,lightgcn,ml1m
0.03923524543642998,0.0245092511177063,0.0641729012131691,0.032518088817596436,0.11471321433782578,0.04513540118932724,0.6271676300578035,0.730509340763092,45,additive-pref,0.0,lightgcn,ml1m
0.03923524543642998,0.0245092511177063,0.0641729012131691,0.032518088817596436,0.11471321433782578,0.04513540118932724,0.6271676300578035,0.730509340763092,45,shapley-mc,0.0,lightgcn,ml1m
0.038237739354372025,0.024344876408576965,0.06433915346860886,0.032745931297540665,0.11487946659326553,0.045444097369909286,0.6226718047527297,0.7260681390762329,45,uniform,0.05,lightgcn,ml1m
0.03857024013996124,0.02457416243851185,0.06467165052890778,0.032958272844552994,0.11521197110414505,0.04565838724374771,0.6223506743737958,0.7251407504081726,45,additive-pref,0.05,lightgcn,ml1m
0.03990025073289871,0.025181325152516365,0.06650041788816452,0.033705342561006546,0.1198669970035553,0.04711456969380379,0.6313423249839435,0.729293942451477,45,shapley-mc,0.05,lightgcn,ml1m
0.038736492395401,0.024874743074178696,0.06517040729522705,0.033378805965185165,0.1170407310128212,0.04641062393784523,0.6159280667951188,0.721872866153717,45,uniform,0.1,lightgcn,ml1m
0.03857024013996124,0.024747395887970924,0.06583540886640549,0.033500295132398605,0.11654198169708252,0.04624556750059128,0.6127167630057804,0.7202590703964233,45,additive-pref,0.1,lightgcn,ml1m
0.04123025760054588,0.026031004264950752,0.07115544378757477,0.03555087745189667,0.1263507902622223,0.04940428584814072,0.6380860629415542,0.7279002070426941,45,shapley-mc,0.1,lightgcn,ml1m
0.038736492395401,0.024617569521069527,0.0669991672039032,0.03368405997753143,0.11770573258399963,0.04645952582359314,0.6005138086062941,0.7143740653991699,45,uniform,0.2,lightgcn,ml1m
0.03890274465084076,0.02475772611796856,0.06799667328596115,0.034051116555929184,0.11936824768781662,0.04695459455251694,0.5934489402697495,0.7113569974899292,45,additive-pref,0.2,lightgcn,ml1m
0.0443890281021595,0.027399025857448578,0.07797173410654068,0.03811179846525192,0.13532835245132446,0.05255785956978798,0.636480411046885,0.7251719236373901,45,shapley-mc,0.2,lightgcn,ml1m
0.04056525230407715,0.025431688874959946,0.07049044221639633,0.03497529774904251,0.12335827201604843,0.048185545951128006,0.577713551701991,0.7022262811660767,45,uniform,0.4,lightgcn,ml1m
0.040897756814956665,0.025721227750182152,0.07165420055389404,0.03555570915341377,0.12435577809810638,0.04873444512486458,0.5642260757867694,0.6965963840484619,45,additive-pref,0.4,lightgcn,ml1m
0.04987531155347824,0.02996899001300335,0.0916043221950531,0.04327741637825966,0.1537822037935257,0.05881798267364502,0.6377649325626205,0.719396710395813,45,shapley-mc,0.4,lightgcn,ml1m
