HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.03175394982099533,0.019288668408989906,0.059019118547439575,0.027964238077402115,0.10241063684225082,0.03884051367640495,0.9550417469492614,0.8280556201934814,42,uniform,0.0,bprmf,ml1m
0.03175394982099533,0.019288668408989906,0.059019118547439575,0.027964238077402115,0.10241063684225082,0.03884051367640495,0.9550417469492614,0.8280556201934814,42,additive-pref,0.0,bprmf,ml1m
0.03175394982099533,0.019288668408989906,0.059019118547439575,0.027964238077402115,0.10241063684225082,0.03884051367640495,0.9550417469492614,0.8280556201934814,42,shapley-mc,0.0,bprmf,ml1m
0.03374896198511124,0.020772326737642288,0.06101413071155548,0.029428407549858093,0.10457190126180649,0.04034429043531418,0.9511881824020553,0.822880208492279,42,uniform,0.05,bprmf,ml1m
0.03374896198511124,0.02095010131597519,0.06084787845611572,0.02953512966632843,0.10590191185474396,0.040813613682985306,0.9492614001284522,0.821530818939209,42,additive-pref,0.05,bprmf,ml1m
0.03607647493481636,0.022073490545153618,0.0641729012131691,0.031048879027366638,0.11088944226503372,0.04274654760956764,0.9563262684649968,0.8255667686462402,42,shapley-mc,0.05,bprmf,ml1m
0.03424771502614021,0.021128568798303604,0.061845388263463974,0.029927656054496765,0.10789692401885986,0.041457004845142365,0.947655748233783,0.8182001113891602,42,uniform,0.1,bprmf,ml1m
0.03491271659731865,0.021450534462928772,0.06234414130449295,0.030157241970300674,0.10939318686723709,0.041934460401535034,0.9438021836865768,0.8154987692832947,42,additive-pref,0.1,bprmf,ml1m
0.04172901064157486,0.025699760764837265,0.06849543005228043,0.034274306148290634,0.12103075534105301,0.04742150008678436,0.9569685292228645,0.8227265477180481,42,shapley-mc,0.1,bprmf,ml1m
0.035577721893787384,0.0223216749727726,0.06450540572404861,0.03155208006501198,0.11172069609165192,0.043371155858039856,0.9415542710340398,0.8095890879631042,42,uniform,0.2,bprmf,ml1m
0.03657522797584534,0.022932609543204308,0.06400664895772934,0.0316658653318882,0.11155444383621216,0.043676525354385376,0.934810533076429,0.8041651248931885,42,additive-pref,0.2,bprmf,ml1m
0.048046551644802094,0.02963157184422016,0.07896924018859863,0.03965991362929344,0.1379883587360382,0.05443580448627472,0.9527938342967245,0.8159303069114685,42,shapley-mc,0.2,bprmf,ml1m
0.03724023327231407,0.023844512179493904,0.06683291494846344,0.03337031975388527,0.11637572944164276,0.04582378640770912,0.9303147077713552,0.7955366373062134,42,uniform,0.4,bprmf,ml1m
0.038736492395401,0.0244526918977499,0.06866168230772018,0.03400784358382225,0.12069825083017349,0.047023169696331024,0.9081567116249197,0.7847098708152771,42,additive-pref,0.4,bprmf,ml1m
0.06068162992596626,0.03823234140872955,0.0992518737912178,0.050501350313425064,0.16375727951526642,0.06669643521308899,0.941233140655106,0.8002777695655823,42,shapley-mc,0.4,bprmf,ml1m
