contrast,metric,treatment,control,mean_diff_conditional_user,ci95_low,ci95_high,median_user_diff,prop_users_improved,prop_users_harmed,prop_users_unchanged,cohen_dz_user_conditional_descriptive,bootstrap_p_descriptive,bootstrap_p_report,n_seeds,n_user_diffs,holm_reject_0.05,holm_threshold
shapley-mc_vs_uniform_NDCG@20,NDCG@20,shapley-mc,uniform,0.005640702263674148,0.005038073419492934,0.006258254830955942,0.0,0.06713216957605984,0.03032418952618454,0.9025436408977556,0.10475179789077206,0.0,< 0.0005,5,30075,True,0.00625
shapley-mc_vs_uniform_HitRate@20,HitRate@20,shapley-mc,uniform,0.013832086450540316,0.012069825436408978,0.01566084788029925,0.0,0.020083125519534496,0.006251039068994181,0.9736658354114713,0.0855468669526773,0.0,< 0.0005,5,30075,True,0.0071428571428571435
shapley-mc_vs_additive-pref_NDCG@20,NDCG@20,shapley-mc,additive-pref,0.005157212359434746,0.004564051277614298,0.005770488373931837,0.0,0.06543640897755611,0.03178719866999169,0.9027763923524522,0.09625404092401411,0.0,< 0.0005,5,30075,True,0.008333333333333333
shapley-mc_vs_additive-pref_HitRate@20,HitRate@20,shapley-mc,additive-pref,0.012734829592684955,0.010972568578553617,0.014597672485453031,0.0,0.019551122194513715,0.006816292601828761,0.9736325852036575,0.07866686730274565,0.0,< 0.0005,5,30075,True,0.01
shapley-mc_vs_attention_NDCG@20,NDCG@20,shapley-mc,attention,0.0040792530570241065,0.0034724961378470487,0.004708177603732335,0.0,0.06337489609310058,0.035876974231088946,0.9007481296758105,0.07413346725270661,0.0,< 0.0005,5,30075,True,0.0125
shapley-mc_vs_attention_HitRate@20,HitRate@20,shapley-mc,attention,0.009542809642560265,0.007747298420615128,0.011438071487946799,0.0,0.018653366583541147,0.00911055694098088,0.9722360764754779,0.0573643438955316,0.0,< 0.0005,5,30075,True,0.016666666666666666
shapley-mc_vs_loo-marginal_NDCG@20,NDCG@20,shapley-mc,loo-marginal,0.00040782599933499584,-3.623760188694934e-05,0.0008698029352202823,0.0,0.04129675810473815,0.04086450540315877,0.9178387364921031,0.010030306556568943,0.073,0.073,5,30075,False,0.05
shapley-mc_vs_loo-marginal_HitRate@20,HitRate@20,shapley-mc,loo-marginal,0.0014962593516209474,9.97506234413965e-05,0.002793848711554443,0.0,0.008079800498753117,0.006583541147132169,0.9853366583541147,0.012357093625592397,0.034,0.034,5,30075,False,0.025
