seed,base_feasible,provider_disparity_upper,provider_margin,fatigue_upper,fatigue_margin,relevance_margin,budget_margin,provider_failure,fatigue_failure
42,False,0.3277854938271605,-0.04778549382716046,0.492758111834193,0.15724188816580703,0.08,0.35,True,False
43,True,0.2593595679012346,0.020640432098765427,0.4947599337546194,0.15524006624538061,0.08,0.35,False,False
44,False,0.2850231481481482,-0.005023148148148193,0.4890269255649956,0.16097307443500442,0.08,0.35,True,False
45,False,0.345108024691358,-0.06510802469135796,0.4950118361570471,0.15498816384295294,0.08,0.35,True,False
46,False,0.2959104938271604,-0.015910493827160366,0.4927620484549193,0.15723795154508075,0.08,0.35,True,False
