HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.031009841710329056,0.019639577716588974,0.04462720826268196,0.023980023339390755,0.06687340140342712,0.029555993154644966,0.23872720217306945,0.9193688035011292,43,uniform,0.0,lightgcn,amazon_books_2018_custom
0.031009841710329056,0.019639577716588974,0.04462720826268196,0.023980023339390755,0.06687340140342712,0.029555993154644966,0.23872720217306945,0.9193688035011292,43,additive-pref,0.0,lightgcn,amazon_books_2018_custom
0.031009841710329056,0.019639577716588974,0.04462720826268196,0.023980023339390755,0.06687340140342712,0.029555993154644966,0.23872720217306945,0.9193688035011292,43,shapley-mc,0.0,lightgcn,amazon_books_2018_custom
0.03114466741681099,0.01971776969730854,0.04462720826268196,0.02401360124349594,0.06687340140342712,0.029596097767353058,0.23787349631354288,0.9195371866226196,43,uniform,0.05,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.019775835797190666,0.04449238255620003,0.023979296907782555,0.06646892428398132,0.029496924951672554,0.23779588668994955,0.9194324612617493,43,additive-pref,0.05,lightgcn,amazon_books_2018_custom
0.03330187499523163,0.020856520161032677,0.04745854064822197,0.02536371722817421,0.06862612813711166,0.03064899705350399,0.23849437330228948,0.9193464517593384,43,shapley-mc,0.05,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.019781744107604027,0.04489685967564583,0.024120904505252838,0.06700822710990906,0.029665455222129822,0.2375630578191696,0.9196249842643738,43,uniform,0.1,lightgcn,amazon_books_2018_custom
0.030875016003847122,0.019648831337690353,0.04462720826268196,0.024039259180426598,0.06673857569694519,0.029578104615211487,0.23709740007760963,0.9194527268409729,43,additive-pref,0.1,lightgcn,amazon_books_2018_custom
0.03491977974772453,0.021833378821611404,0.04813266918063164,0.02605188637971878,0.0703788623213768,0.03159381449222565,0.23686457120682966,0.9192149043083191,43,shapley-mc,0.1,lightgcn,amazon_books_2018_custom
0.03154914453625679,0.01991552859544754,0.04489685967564583,0.02415752038359642,0.06673857569694519,0.029650237411260605,0.2349243306169965,0.91984623670578,43,uniform,0.2,lightgcn,amazon_books_2018_custom
0.031009841710329056,0.019645320251584053,0.04503168538212776,0.0241253525018692,0.06619927287101746,0.0294429250061512,0.23593325572370974,0.9195792078971863,43,additive-pref,0.2,lightgcn,amazon_books_2018_custom
0.03775111213326454,0.023935791105031967,0.05123365297913551,0.028221970424056053,0.07388432323932648,0.033883288502693176,0.23833915405510284,0.9189388751983643,43,shapley-mc,0.2,lightgcn,amazon_books_2018_custom
0.03154914453625679,0.019930781796574593,0.045436158776283264,0.02433859184384346,0.06673857569694519,0.029693350195884705,0.23321691889794335,0.9202149510383606,43,uniform,0.4,lightgcn,amazon_books_2018_custom
0.03114466741681099,0.019874870777130127,0.04503168538212776,0.024309612810611725,0.06619927287101746,0.02963160164654255,0.23290648040357004,0.9197526574134827,43,additive-pref,0.4,lightgcn,amazon_books_2018_custom
0.03856006637215614,0.025123678147792816,0.05285155773162842,0.02974790148437023,0.07873803377151489,0.0361994169652462,0.2427629025999224,0.9176985621452332,43,shapley-mc,0.4,lightgcn,amazon_books_2018_custom
