HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,ValNDCG@20,ValHitRate@20,seed,family,lambda_attr,backbone,dataset
0.03740648552775383,0.023370513692498207,0.06533665955066681,0.032232616096735,0.11604322493076324,0.04491123929619789,0.6294155427103404,0.7299437522888184,0.051135264337062836,0.13083957135677338,42,uniform,0.0,lightgcn,ml1m
0.036907732486724854,0.02345038205385208,0.06533665955066681,0.032509636133909225,0.11770573258399963,0.045633576810359955,0.6207450224791266,0.7254669070243835,0.05156976357102394,0.13283458352088928,42,uniform,0.05,lightgcn,ml1m
0.03640897572040558,0.023394934833049774,0.06633416563272476,0.03291742131114006,0.11753948777914047,0.04575769603252411,0.6146435452793835,0.7212898135185242,0.052132368087768555,0.13300083577632904,42,uniform,0.1,lightgcn,ml1m
0.038071487098932266,0.02388935722410679,0.06666667014360428,0.03304148465394974,0.1198669970035553,0.04639515280723572,0.5989081567116249,0.7136891484260559,0.053163133561611176,0.13632585108280182,42,uniform,0.2,lightgcn,ml1m
0.03906899318099022,0.02475862391293049,0.07032418996095657,0.034789763391017914,0.12086450308561325,0.04743519425392151,0.5719332048811817,0.7015244960784912,0.054443374276161194,0.13865336775779724,42,uniform,0.4,lightgcn,ml1m
0.03740648552775383,0.023370513692498207,0.06533665955066681,0.032232616096735,0.11604322493076324,0.04491123929619789,0.6294155427103404,0.7299437522888184,0.051135264337062836,0.13083957135677338,42,additive-pref,0.0,lightgcn,ml1m
0.03657522797584534,0.023347849026322365,0.06550291180610657,0.032575108110904694,0.11803823709487915,0.04573606699705124,0.6194605009633911,0.7246309518814087,0.0514705553650856,0.13216957449913025,42,additive-pref,0.05,lightgcn,ml1m
0.03640897572040558,0.023406459018588066,0.06517040729522705,0.03260716795921326,0.11787198483943939,0.045863304287195206,0.6114322414900449,0.7196164727210999,0.052116211503744125,0.1331670880317688,42,additive-pref,0.1,lightgcn,ml1m
0.037905238568782806,0.02401207759976387,0.06733167171478271,0.0334327407181263,0.12036575376987457,0.046708859503269196,0.5934489402697495,0.7105597257614136,0.05349837616086006,0.1359933465719223,42,additive-pref,0.2,lightgcn,ml1m
0.03890274465084076,0.024697650223970413,0.07082293927669525,0.0349910594522953,0.12302576750516891,0.04803578555583954,0.5606936416184971,0.695957601070404,0.054789844900369644,0.13931837677955627,42,additive-pref,0.4,lightgcn,ml1m
0.03740648552775383,0.023370513692498207,0.06533665955066681,0.032232616096735,0.11604322493076324,0.04491123929619789,0.6294155427103404,0.7299437522888184,0.051135264337062836,0.13083957135677338,42,loo-marginal,0.0,lightgcn,ml1m
0.04006649926304817,0.024860147386789322,0.07049044221639633,0.03453822806477547,0.12053200602531433,0.047108810395002365,0.6348747591522158,0.7324303388595581,0.06283582001924515,0.15910224616527557,42,loo-marginal,0.05,lightgcn,ml1m
0.042560264468193054,0.02620965801179409,0.07348296046257019,0.036149147897958755,0.12402327358722687,0.04894678667187691,0.6403339755940912,0.7345842123031616,0.07574290037155151,0.18636740744113922,42,loo-marginal,0.1,lightgcn,ml1m
0.04837905243039131,0.029441695660352707,0.08179551362991333,0.04011736437678337,0.1371571123600006,0.05397607386112213,0.649325626204239,0.7379636764526367,0.10637345910072327,0.251870334148407,42,loo-marginal,0.2,lightgcn,ml1m
0.05386533588171005,0.033164024353027344,0.0924355760216713,0.04549190029501915,0.15793848037719727,0.061937592923641205,0.6528580603725113,0.7411354184150696,0.16901470720767975,0.37273481488227844,42,loo-marginal,0.4,lightgcn,ml1m
