HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,backbone,dataset
0.0303357150405645,0.0190703272819519,0.044357556849718,0.0235623717308044,0.0661992728710174,0.0290652532130479,0.2397361272797827,0.9209823608398438,42,unreranked,lightgcn,amazon_books_2018_custom
0.0304705407470464,0.0191378127783536,0.0444923825562,0.0236259661614894,0.0656599700450897,0.0289761796593666,0.2375630578191696,0.9212360382080078,42,uniform,lightgcn,amazon_books_2018_custom
0.0304705407470464,0.0192373339086771,0.0446272082626819,0.0237623825669288,0.0657947957515716,0.0291021186858415,0.2381839348079162,0.9210772514343262,42,additive-pref,lightgcn,amazon_books_2018_custom
0.0303357150405645,0.0191462840884923,0.0447620339691638,0.0237813796848058,0.0659296214580535,0.0291126426309347,0.2386495925494761,0.9206693172454834,42,attention,lightgcn,amazon_books_2018_custom
0.0308750160038471,0.0194015558809041,0.0454361587762832,0.0240610968321561,0.0657947957515716,0.0291803888976573,0.2375630578191696,0.9211862683296204,42,heuristic-pop,lightgcn,amazon_books_2018_custom
0.0345153026282787,0.0220527127385139,0.0494809225201606,0.0268065836280584,0.0706485137343406,0.032086469233036,0.2398913465269693,0.9204908013343812,42,loo-marginal,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0200697742402553,0.0461102873086929,0.0247230026870965,0.0675475224852562,0.0301067866384983,0.2377958866899495,0.921278178691864,42,valid-sim,lightgcn,amazon_books_2018_custom
0.0328973978757858,0.0212747491896152,0.0475933663547039,0.0260320696979761,0.0705136880278587,0.0318058505654335,0.2495149398525417,0.9215167164802552,42,valid-linear,lightgcn,amazon_books_2018_custom
0.0345153026282787,0.0218872800469398,0.0478630177676677,0.0261291358619928,0.0691654309630394,0.0314737521111965,0.2377958866899495,0.9208006262779236,42,shapley-mc,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0199415106326341,0.0451665110886096,0.0244795735925436,0.0686261281371116,0.0303557980805635,0.2348467209934031,0.919478952884674,43,unreranked,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0198808070272207,0.0454361587762832,0.024517323821783,0.0687609538435936,0.0303593389689922,0.2340706247574699,0.9197630882263184,43,uniform,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0198514107614755,0.0453013330698013,0.0244369469583034,0.0686261281371116,0.0302788354456424,0.23313930927435,0.919611394405365,43,additive-pref,lightgcn,amazon_books_2018_custom
0.0311446674168109,0.0198135618120431,0.044357556849718,0.0240476317703723,0.0682216510176658,0.0300404280424118,0.2336049670159099,0.9192768335342408,43,attention,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0201614014804363,0.0455709844827652,0.0247078221291303,0.0688957795500755,0.0305603146553039,0.2327512611563834,0.9197036027908324,43,heuristic-pop,lightgcn,amazon_books_2018_custom
0.0334367007017135,0.021706935018301,0.0490764454007148,0.026703743264079,0.0719967633485794,0.0324408710002899,0.2367869615832363,0.919236660003662,43,loo-marginal,lightgcn,amazon_books_2018_custom
0.032358095049858,0.020672034472227,0.045975461602211,0.0250509213656187,0.069974385201931,0.0310866571962833,0.2346138921226232,0.9198644757270812,43,valid-sim,lightgcn,amazon_books_2018_custom
0.0335715264081954,0.0213896743953228,0.0474585406482219,0.0258855894207954,0.0721315890550613,0.032079555094242,0.2476523088863019,0.9201589822769164,43,valid-linear,lightgcn,amazon_books_2018_custom
0.0327625721693038,0.0213474221527576,0.0475933663547039,0.0261055212467908,0.070783331990242,0.0319145023822784,0.2349243306169965,0.919452428817749,43,shapley-mc,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.019593646749854,0.0467844158411026,0.0246026162058115,0.0684913024306297,0.0300625339150428,0.2417539774932091,0.9193803071975708,44,unreranked,lightgcn,amazon_books_2018_custom
0.0311446674168109,0.0194397158920764,0.0470540635287761,0.024611284956336,0.0686261281371116,0.0300345215946435,0.240046565774156,0.9195638298988342,44,uniform,lightgcn,amazon_books_2018_custom
0.0312794931232929,0.0194929149001836,0.0466495901346206,0.0244947057217359,0.0684913024306297,0.0299919750541448,0.2408226620100892,0.9194149374961852,44,additive-pref,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0194457937031984,0.0462451130151748,0.0242422558367252,0.0683564767241478,0.029805950820446,0.2415211486224291,0.91910582780838,44,attention,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0196256600320339,0.0470540635287761,0.0246547516435384,0.0682216510176658,0.0299951452761888,0.240046565774156,0.9195014834403992,44,heuristic-pop,lightgcn,amazon_books_2018_custom
0.0354590788483619,0.0221986267715692,0.0513684786856174,0.0273266490548849,0.0742887929081916,0.0330999009311199,0.2434613892122623,0.918911874294281,44,loo-marginal,lightgcn,amazon_books_2018_custom
0.0322232693433761,0.0202346965670585,0.0479978434741497,0.025380877777934,0.0690306052565574,0.0307011529803276,0.239813736903376,0.9197093844413756,44,valid-sim,lightgcn,amazon_books_2018_custom
0.0330322235822677,0.0208323840051889,0.0506943501532077,0.0265451036393642,0.0714574605226516,0.0317904315888881,0.2544819557625145,0.919816553592682,44,valid-linear,lightgcn,amazon_books_2018_custom
0.0341108255088329,0.0215609911829233,0.0505595244467258,0.026879733428359,0.0722664147615432,0.0323596037924289,0.2417539774932091,0.9192320704460144,44,shapley-mc,lightgcn,amazon_books_2018_custom
0.0306053664535284,0.019452353939414,0.0457058101892471,0.0242730639874935,0.0661992728710174,0.0294154174625873,0.2318975552968568,0.9215217232704164,45,unreranked,lightgcn,amazon_books_2018_custom
0.0307401921600103,0.0195826310664415,0.0454361587762832,0.0242887753993272,0.0661992728710174,0.02951455488801,0.2305005820721769,0.9217854738235474,45,uniform,lightgcn,amazon_books_2018_custom
0.0302008893340826,0.0192744769155979,0.045840635895729,0.0242808703333139,0.0657947957515716,0.0292842127382755,0.2305781916957702,0.9216458797454834,45,additive-pref,lightgcn,amazon_books_2018_custom
0.0302008893340826,0.0191633831709623,0.0457058101892471,0.0241429470479488,0.0663340985774993,0.0292819328606128,0.2308110205665502,0.9212669134140016,45,attention,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0198640264570713,0.0454361587762832,0.0243443753570318,0.0666037499904632,0.029659766703844,0.2304229724485836,0.9216903448104858,45,heuristic-pop,lightgcn,amazon_books_2018_custom
0.0357287302613258,0.0228035058826208,0.0498853996396064,0.0273895971477031,0.0715922862291336,0.0328130573034286,0.2337601862630966,0.9211925268173218,45,loo-marginal,lightgcn,amazon_books_2018_custom
0.0319536216557025,0.0205125100910663,0.0478630177676677,0.0256317295134067,0.067951999604702,0.0306617952883243,0.2313542879317035,0.9218621253967284,45,valid-sim,lightgcn,amazon_books_2018_custom
