seed,family,fraction,DeletionDelta_HitRate@20,DeletionDelta_NDCG@20,Insertion_HitRate@20,Insertion_NDCG@20
45,loo-marginal,0.05,-0.0002696508017834276,0.001458034384995699,0.06390724331140518,0.025578126311302185
45,loo-marginal,0.1,-0.0001348254008917138,0.0016804278129711747,0.06377241760492325,0.02564743347465992
45,loo-marginal,0.2,0.0001348254008917138,0.002368068555369973,0.06390724331140518,0.026253370568156242
45,loo-marginal,0.3,0.0010786032071337104,0.0032900404185056686,0.06471619009971619,0.027108028531074524
45,uniform,0.05,-0.0001348254008917138,0.0013120195362716913,0.06417688727378845,0.025337686762213707
45,uniform,0.1,0.0001348254008917138,0.001431928714737296,0.06417688727378845,0.025363191962242126
45,uniform,0.2,0.0004044762172270566,0.0017799894558265805,0.06390724331140518,0.02551594004034996
45,uniform,0.3,0.0008089524344541132,0.002417920157313347,0.06444653868675232,0.026064332574605942
45,random,0.05,0.0001348254008917138,0.0011543713044375181,0.06390724331140518,0.025400500744581223
45,random,0.1,0.0005393016035668552,0.0012968307128176093,0.06390724331140518,0.025423500686883926
45,random,0.2,0.0005393016035668552,0.0017626265762373805,0.06363759189844131,0.0258058849722147
45,random,0.3,0.0008089524344541132,0.002597393235191703,0.06444653868675232,0.02637513540685177
