HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,family,lambda_attr
0.04470115527510643,0.02808726578950882,0.0688096433877945,0.03589630872011185,0.11551983654499054,0.047629863023757935,0.5455944594074644,0.6987296342849731,uniform,0.05
0.0441988967359066,0.028002474457025528,0.0688096433877945,0.03599042445421219,0.11551983654499054,0.04771347716450691,0.5452096960369373,0.6984670162200928,additive-pref,0.05
0.0441988967359066,0.027652565389871597,0.06730286031961441,0.03511647507548332,0.11752887815237045,0.0477471649646759,0.5663716814159292,0.7041528820991516,shapley-mc,0.05
0.04369663447141647,0.02772040292620659,0.07132094353437424,0.036716632544994354,0.11602210253477097,0.04785505309700966,0.5240477106579453,0.691808819770813,uniform,0.1
0.0441988967359066,0.027814123779535294,0.07132094353437424,0.03662967309355736,0.11551983654499054,0.047663021832704544,0.5236629472874182,0.6913716793060303,additive-pref,0.1
0.04470115527510643,0.027846869081258774,0.0688096433877945,0.035585418343544006,0.11803113669157028,0.047918129712343216,0.5617545209696037,0.7023376226425171,shapley-mc,0.1
0.04721245542168617,0.029806209728121758,0.07433450222015381,0.03840698301792145,0.11853340268135071,0.049407001584768295,0.4840323201231243,0.6804240942001343,uniform,0.2
0.04721245542168617,0.02990380860865116,0.07383224368095398,0.03839682787656784,0.11953791975975037,0.04977220296859741,0.480184686417853,0.6795446276664734,additive-pref,0.2
0.04470115527510643,0.02811080403625965,0.06931190192699432,0.03602003678679466,0.11953791975975037,0.04858671873807907,0.5579068872643325,0.6992276310920715,shapley-mc,0.2
