,,,HitRate@5,HitRate@5,NDCG@5,NDCG@5,HitRate@10,HitRate@10,NDCG@10,NDCG@10,HitRate@20,HitRate@20,NDCG@20,NDCG@20,Coverage@20,Coverage@20,ILD@20,ILD@20
,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,backbone,family,,,,,,,,,,,,,,,,
ml1m,lightgcn,additive-pref,0.03830423951148987,0.000944855777491079,0.024335820227861404,0.00036960001110631995,0.06606816202402115,0.0015036320715884654,0.033193057775497435,0.0005406696752467878,0.11750623434782029,0.0008749904640165604,0.04610251933336258,0.0001996120036826463,0.6113680154142582,0.0028124128510997426,0.7201056241989136,0.0002591734994082351
ml1m,lightgcn,attention,0.03883624374866486,0.0007111969738426522,0.024725160002708434,0.0004160354253121638,0.06653366535902024,0.0011421822076374951,0.03355200216174126,0.00044970355398999437,0.11800498813390732,0.0016516697826027377,0.04648277685046196,0.0004641562380248117,0.605009633911368,0.0036684841550404454,0.7170321822166443,0.0002060664913119592
ml1m,lightgcn,heuristic-pop,0.038204488903284074,0.0009211566346136217,0.02430369295179844,0.00025842360446723454,0.06606816351413727,0.0012802407882120392,0.033200078457593915,0.00046756218068457487,0.11753948330879212,0.001102786245189826,0.04612321853637695,0.00034604842664825335,0.6104046242774567,0.0023090145166663554,0.7205054044723511,0.0002325457604861291
ml1m,lightgcn,loo-marginal,0.04359102174639702,0.0007092515151615991,0.027181819826364518,0.00034704030127629906,0.07458021491765976,0.001785167272243098,0.03705200478434563,0.0006679801584858361,0.12518703639507295,0.0023006411631865155,0.049755226075649264,0.0004077216249328312,0.641233140655106,0.0029554464649566093,0.7349635839462281,0.00018049218179413634
ml1m,lightgcn,shapley-mc,0.04086450561881065,0.0006264810148845179,0.025863017141819,0.0003486379274630597,0.07162094712257386,0.0009793289238952457,0.03568554967641831,0.00048148002750882476,0.12555278539657594,0.000842810950044749,0.04922313019633293,0.0003261889089246304,0.6337186897880539,0.003963066350411008,0.7278227210044861,0.0001886212504484743
ml1m,lightgcn,uniform,0.038204488903284074,0.000874992905979273,0.024259012937545777,0.0004117009909192684,0.06586866080760956,0.0014795422100008263,0.033094553649425505,0.00048501065424307884,0.11737323254346847,0.0010248392709518968,0.04600674137473106,0.0003029110161217595,0.6145150931278099,0.0019612628753503643,0.7217573165893555,0.00022134000292502222
