HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.03840399160981178,0.025046220049262047,0.06550291180610657,0.03367459401488304,0.11072319000959396,0.04501441866159439,0.6313423249839435,0.7305117845535278,45,uniform,0.0,lightgcn,ml1m
0.038071487098932266,0.024770841002464294,0.06666667014360428,0.03383732587099075,0.11371570825576782,0.04563620314002037,0.6220295439948619,0.7258689999580383,45,uniform,0.05,lightgcn,ml1m
0.038071487098932266,0.024664483964443207,0.06766417622566223,0.03404892981052399,0.11654198169708252,0.046282801777124405,0.615606936416185,0.7217801213264465,45,uniform,0.1,lightgcn,ml1m
0.03857024013996124,0.024756653234362602,0.06783042103052139,0.03402850404381752,0.11853699386119843,0.04676040634512901,0.6024405908798972,0.7142525911331177,45,uniform,0.2,lightgcn,ml1m
0.03990025073289871,0.025232354179024696,0.06799667328596115,0.03420271724462509,0.12335827201604843,0.048102933913469315,0.5770712909441233,0.7018774747848511,45,uniform,0.4,lightgcn,ml1m
0.03840399160981178,0.025046220049262047,0.06550291180610657,0.03367459401488304,0.11072319000959396,0.04501441866159439,0.6313423249839435,0.7305117845535278,45,additive-pref,0.0,lightgcn,ml1m
0.038237739354372025,0.024858208373188972,0.06666667014360428,0.03387291729450226,0.1142144650220871,0.04580364376306534,0.6213872832369942,0.7250695824623108,45,additive-pref,0.05,lightgcn,ml1m
0.037905238568782806,0.024657493457198143,0.06749792397022247,0.03405698016285896,0.1170407310128212,0.0464458093047142,0.6140012845215157,0.7201383709907532,45,additive-pref,0.1,lightgcn,ml1m
0.03840399160981178,0.024642089381814003,0.06766417622566223,0.033953242003917694,0.11970074474811554,0.047033682465553284,0.5928066795118818,0.7111573219299316,45,additive-pref,0.2,lightgcn,ml1m
0.03990025073289871,0.02550012618303299,0.06849543005228043,0.03465816751122475,0.12485452741384506,0.048794541507959366,0.5645472061657033,0.6962840557098389,45,additive-pref,0.4,lightgcn,ml1m
0.03840399160981178,0.025046220049262047,0.06550291180610657,0.03367459401488304,0.11072319000959396,0.04501441866159439,0.6313423249839435,0.7305117845535278,45,attention,0.0,lightgcn,ml1m
0.038736492395401,0.024932971224188805,0.06816292554140091,0.03420086205005646,0.116209477186203,0.04617077112197876,0.6191393705844573,0.723532497882843,45,attention,0.05,lightgcn,ml1m
0.03773898631334305,0.024595031514763832,0.06783042103052139,0.03413057699799538,0.11803823709487915,0.04669424891471863,0.6082209377007065,0.7171366810798645,45,attention,0.1,lightgcn,ml1m
0.039401497691869736,0.02516831085085869,0.06766417622566223,0.034149959683418274,0.12202826142311096,0.04779884219169617,0.5834938985228002,0.7050243616104126,45,attention,0.2,lightgcn,ml1m
0.04206151142716408,0.02644060179591179,0.07049044221639633,0.03548278659582138,0.12502078711986542,0.04921548441052437,0.5362877328195247,0.6847753524780273,45,attention,0.4,lightgcn,ml1m
0.03840399160981178,0.025046220049262047,0.06550291180610657,0.03367459401488304,0.11072319000959396,0.04501441866159439,0.6313423249839435,0.7305117845535278,45,heuristic-pop,0.0,lightgcn,ml1m
0.038237739354372025,0.024785324931144714,0.06650041788816452,0.03375738859176636,0.11404821276664734,0.04568851366639137,0.6207450224791266,0.7252614498138428,45,heuristic-pop,0.05,lightgcn,ml1m
0.03840399160981178,0.02491908147931099,0.06783042103052139,0.034246597439050674,0.11737323552370071,0.046630147844552994,0.6143224149004496,0.7205240726470947,45,heuristic-pop,0.1,lightgcn,ml1m
0.03890274465084076,0.024737335741519928,0.06866168230772018,0.034182313829660416,0.1198669970035553,0.04700379818677902,0.594412331406551,0.7119006514549255,45,heuristic-pop,0.2,lightgcn,ml1m
0.03990025073289871,0.025345399975776672,0.06816292554140091,0.03437725827097893,0.1255195289850235,0.04878569021821022,0.5645472061657033,0.6975472569465637,45,heuristic-pop,0.4,lightgcn,ml1m
0.03840399160981178,0.025046220049262047,0.06550291180610657,0.03367459401488304,0.11072319000959396,0.04501441866159439,0.6313423249839435,0.7305117845535278,45,valid-sim,0.0,lightgcn,ml1m
0.038736492395401,0.025011945515871048,0.06849543005228043,0.03440573439002037,0.11837074160575867,0.0468440018594265,0.626204238921002,0.7266094088554382,45,valid-sim,0.05,lightgcn,ml1m
0.039401497691869736,0.02541930042207241,0.06916043162345886,0.03488254174590111,0.12053200602531433,0.04779106378555298,0.6236351958895312,0.7231950759887695,45,valid-sim,0.1,lightgcn,ml1m
0.04123025760054588,0.026180598884820938,0.07331670820713043,0.03634395822882652,0.12851205468177795,0.050212275236845016,0.6082209377007065,0.7164806127548218,45,valid-sim,0.2,lightgcn,ml1m
0.04472152888774872,0.02813602052628994,0.07946799695491791,0.03928542882204056,0.14131338894367218,0.05476843938231468,0.5956968529222865,0.7051893472671509,45,valid-sim,0.4,lightgcn,ml1m
