HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,ValNDCG@20,ValHitRate@20,seed,family,lambda_attr,backbone,dataset
0.03141431882977486,0.02000795677304268,0.0467844158411026,0.02495315670967102,0.0703788623213768,0.030865009874105453,0.24043461389212262,0.9193107485771179,0.04861636459827423,0.09640016406774521,45,uniform,0.0,lightgcn,amazon_books_2018_custom
0.031683970242738724,0.0201216172426939,0.046919237822294235,0.025015102699398994,0.07064851373434067,0.030955489724874496,0.23996895615056266,0.9194625020027161,0.048705101013183594,0.09626533836126328,45,uniform,0.05,lightgcn,amazon_books_2018_custom
0.03181879594922066,0.020132392644882202,0.04651476442813873,0.024872275069355965,0.07024403661489487,0.030842898413538933,0.23903764066744276,0.919597864151001,0.04853305593132973,0.09545638412237167,45,uniform,0.1,lightgcn,amazon_books_2018_custom
0.032088443636894226,0.020348772406578064,0.046649590134620667,0.02504899352788925,0.07064851373434067,0.031079592183232307,0.23841676367869616,0.9198066592216492,0.04870341345667839,0.09532155841588974,45,uniform,0.2,lightgcn,amazon_books_2018_custom
0.03181879594922066,0.020170507952570915,0.046649590134620667,0.02497664839029312,0.0703788623213768,0.030945612117648125,0.2351571594877765,0.9201714992523193,0.04868220537900925,0.09491708129644394,45,uniform,0.4,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.02000795677304268,0.0467844158411026,0.02495315670967102,0.0703788623213768,0.030865009874105453,0.24043461389212262,0.9193107485771179,0.04861636459827423,0.09640016406774521,45,additive-pref,0.0,lightgcn,amazon_books_2018_custom
0.03154914453625679,0.02001035585999489,0.0467844158411026,0.024914152920246124,0.0703788623213768,0.030828451737761497,0.23989134652696933,0.9193732738494873,0.048531901091337204,0.09559120982885361,45,additive-pref,0.05,lightgcn,amazon_books_2018_custom
0.031683970242738724,0.02010372467339039,0.04651476442813873,0.02489437349140644,0.07051368802785873,0.03091706894338131,0.23927046953822273,0.9194315671920776,0.048653047531843185,0.09586086124181747,45,additive-pref,0.1,lightgcn,amazon_books_2018_custom
0.03181879594922066,0.02022680640220642,0.046245113015174866,0.024901924654841423,0.07024403661489487,0.03093714453279972,0.23810632518432284,0.9194901585578918,0.04874091222882271,0.09559120982885361,45,additive-pref,0.2,lightgcn,amazon_books_2018_custom
0.03181879594922066,0.02000764198601246,0.046245113015174866,0.024675875902175903,0.07064851373434067,0.030808264389634132,0.23538998835855646,0.9196038842201233,0.04854226112365723,0.09410812705755234,45,additive-pref,0.4,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.02000795677304268,0.0467844158411026,0.02495315670967102,0.0703788623213768,0.030865009874105453,0.24043461389212262,0.9193107485771179,0.04861636459827423,0.09640016406774521,45,loo-marginal,0.0,lightgcn,amazon_books_2018_custom
0.033975999802351,0.021545594558119774,0.05002022534608841,0.02665512077510357,0.07442361861467361,0.032747406512498856,0.2427629025999224,0.9190351366996765,0.054617058485746384,0.10732101649045944,45,loo-marginal,0.05,lightgcn,amazon_books_2018_custom
0.037076983600854874,0.02321324124932289,0.05258190631866455,0.028158150613307953,0.07482809573411942,0.033756498247385025,0.24322856034148235,0.9186939597129822,0.05971459299325943,0.11568019539117813,45,loo-marginal,0.1,lightgcn,amazon_books_2018_custom
0.038964539766311646,0.02479051798582077,0.05689631775021553,0.030523445457220078,0.07968181371688843,0.036251384764909744,0.2443150950717889,0.9176040291786194,0.06826814264059067,0.13105028867721558,45,loo-marginal,0.2,lightgcn,amazon_books_2018_custom
0.041121747344732285,0.02637992426753044,0.05986247956752777,0.03244748339056969,0.0831872746348381,0.03832182288169861,0.25355064027939467,0.9145160913467407,0.08082953095436096,0.15329648554325104,45,loo-marginal,0.4,lightgcn,amazon_books_2018_custom
