seed,family,fraction,DeletionDelta_HitRate@20,DeletionDelta_NDCG@20,Insertion_HitRate@20,Insertion_NDCG@20
46,loo-marginal,0.05,0.0,0.0002672722330316901,0.023324795067310333,0.008695323951542377
46,loo-marginal,0.1,0.0001348254008917138,0.00030575291020795703,0.023459618911147118,0.008730534464120865
46,loo-marginal,0.2,0.0004044762172270566,0.0004651891940739006,0.023729270324110985,0.008850499987602234
46,loo-marginal,0.3,0.0005393016035668552,0.0006895207916386425,0.023459618911147118,0.008951661176979542
46,uniform,0.05,0.0001348254008917138,0.0004223384603392333,0.023459618911147118,0.008820723742246628
46,uniform,0.1,0.0001348254008917138,0.00042541601578705013,0.02359444461762905,0.008853043429553509
46,uniform,0.2,0.0005393016035668552,0.0005566501058638096,0.02359444461762905,0.008914601989090443
46,uniform,0.3,0.0006741270190104842,0.0006385004380717874,0.02359444461762905,0.008943244814872742
46,random,0.05,-0.0001348254008917138,0.00021294003818184137,0.0231899693608284,0.008673619478940964
46,random,0.1,-0.0001348254008917138,0.0002192292595282197,0.0231899693608284,0.008676588535308838
46,random,0.2,0.0005393016035668552,0.00047438457841053605,0.0231899693608284,0.008732111193239689
46,random,0.3,0.0004044762172270566,0.0005783785018138587,0.023324795067310333,0.008820956572890282
