seed,family,fraction,DeletionDelta_HitRate@20,DeletionDelta_NDCG@20,Insertion_HitRate@20,Insertion_NDCG@20
46,loo-marginal,0.05,0.006317539606243372,0.0036268073599785566,0.06068162992596626,0.021119385957717896
46,loo-marginal,0.1,0.011305070482194424,0.006395997945219278,0.06350789964199066,0.022291962057352066
46,loo-marginal,0.2,0.017290107905864716,0.009715174324810505,0.06749792397022247,0.024059990420937538
46,loo-marginal,0.3,0.022776393219828606,0.012110820040106773,0.07132169604301453,0.025664227083325386
46,uniform,0.05,0.004987531341612339,0.003059213515371084,0.05951787158846855,0.020773857831954956
46,uniform,0.1,0.009310058318078518,0.005349335726350546,0.061845388263463974,0.021535003557801247
46,uniform,0.2,0.016957605257630348,0.00895246397703886,0.06633416563272476,0.023158183321356773
46,uniform,0.3,0.02344139665365219,0.011579548940062523,0.07032418996095657,0.02466251142323017
46,random,0.05,0.005652535241097212,0.0031332916114479303,0.060182876884937286,0.020927878096699715
46,random,0.1,0.008811305277049541,0.004887711256742477,0.06234414130449295,0.021602878347039223
46,random,0.2,0.016126351431012154,0.008059380576014519,0.06550291180610657,0.022686883807182312
46,random,0.3,0.021612634882330894,0.010830891318619251,0.06849543005228043,0.024202002212405205
