planner,selection_seed,evaluation_seed,selected_mask,selected_interventions,feasible,robust_lower_improvement,robust_upper_improvement,cost,relevance_delta_lower,provider_disparity_upper,fatigue_upper
scenario_only_per_seed,42,213,32,provider_balance,True,-0.12168286379794468,-0.11870102793291348,0.12,8.799767051259622e-06,0.07504629629629633,0.0
scenario_only_per_seed,42,214,32,provider_balance,True,-0.12182859272498714,-0.11908364718911091,0.12,-0.0018560311681423691,0.0532407407407407,0.0
scenario_only_per_seed,42,215,32,provider_balance,True,-0.12048037688088631,-0.1175643747227948,0.12,-0.007319226807451784,0.05629629629629629,0.0
scenario_only_per_seed,42,216,32,provider_balance,True,-0.12076726669740356,-0.11938905324580362,0.12,-0.005546837671025817,0.06324074074074071,0.0
scenario_only_per_seed,42,217,32,provider_balance,True,-0.12147298668283979,-0.11969461208301335,0.12,-0.006113775694549517,0.05525462962962968,0.0
scenario_only_per_seed,42,218,32,provider_balance,True,-0.12119262438827072,-0.11786743713930348,0.12,-0.005818171066526379,0.06467592592592597,0.0
scenario_only_per_seed,42,219,32,provider_balance,True,-0.12187149441941603,-0.11942292456448655,0.12,-0.002379683465628002,0.050254629629629566,0.0
scenario_only_per_seed,43,200,0,,False,0.0,0.0,0.0,0.0,0.25023148148148144,0.0
scenario_only_per_seed,43,201,0,,False,0.0,0.0,0.0,0.0,0.2380324074074074,0.0
scenario_only_per_seed,43,202,0,,False,0.0,0.0,0.0,0.0,0.2580787037037038,0.0
scenario_only_per_seed,43,203,0,,False,0.0,0.0,0.0,0.0,0.25432870370370364,0.0
scenario_only_per_seed,43,204,0,,False,0.0,0.0,0.0,0.0,0.29923611111111104,0.0
scenario_only_per_seed,43,205,0,,False,0.0,0.0,0.0,0.0,0.3062962962962963,0.0
scenario_only_per_seed,43,206,0,,False,0.0,0.0,0.0,0.0,0.23381944444444436,0.0
scenario_only_per_seed,43,207,0,,True,0.0,0.0,0.0,0.0,0.22034722222222225,0.0
scenario_only_per_seed,43,208,0,,False,0.0,0.0,0.0,0.0,0.28768518518518515,0.0
scenario_only_per_seed,43,209,0,,False,0.0,0.0,0.0,0.0,0.23819444444444438,0.0
scenario_only_per_seed,43,210,0,,True,0.0,0.0,0.0,0.0,0.20710648148148136,0.0
scenario_only_per_seed,43,211,0,,False,0.0,0.0,0.0,0.0,0.23608796296296286,0.0
scenario_only_per_seed,43,212,0,,False,0.0,0.0,0.0,0.0,0.3070601851851851,0.0
scenario_only_per_seed,43,213,0,,False,0.0,0.0,0.0,0.0,0.25402777777777774,0.0
scenario_only_per_seed,43,214,0,,False,0.0,0.0,0.0,0.0,0.24307870370370366,0.0
scenario_only_per_seed,43,215,0,,False,0.0,0.0,0.0,0.0,0.25141203703703696,0.0
scenario_only_per_seed,43,216,0,,False,0.0,0.0,0.0,0.0,0.24018518518518506,0.0
scenario_only_per_seed,43,217,0,,False,0.0,0.0,0.0,0.0,0.27238425925925913,0.0
scenario_only_per_seed,43,218,0,,False,0.0,0.0,0.0,0.0,0.28405092592592585,0.0
scenario_only_per_seed,43,219,0,,False,0.0,0.0,0.0,0.0,0.2595370370370371,0.0
scenario_only_per_seed,44,200,4,tail_slot,False,-0.0825426202401296,-0.08123747675916737,0.08,-0.0045053861458805855,0.22907407407407399,0.0
scenario_only_per_seed,44,201,4,tail_slot,True,-0.08386884581782106,-0.08309587690649178,0.08,-0.010517329368651351,0.2188657407407406,0.0
scenario_only_per_seed,44,202,4,tail_slot,False,-0.08350448618357464,-0.0816574234216636,0.08,-0.004434307690634021,0.2420833333333332,0.0
scenario_only_per_seed,44,203,4,tail_slot,False,-0.083692962942848,-0.08265804241246755,0.08,-0.009564333650530332,0.2339351851851852,0.0
scenario_only_per_seed,44,204,4,tail_slot,False,-0.08281547370613429,-0.0813785126724772,0.08,-0.0040417810927951825,0.27127314814814807,0.0
scenario_only_per_seed,44,205,4,tail_slot,False,-0.08319438592434913,-0.0821838857467233,0.08,-0.006540171356569702,0.29208333333333325,0.0
scenario_only_per_seed,44,206,4,tail_slot,True,-0.08312970098184125,-0.08181535591395428,0.08,-0.005294756780287568,0.22282407407407412,0.0
scenario_only_per_seed,44,207,4,tail_slot,True,-0.0838374876406236,-0.08155468382841669,0.08,-0.006133898448385966,0.21173611111111112,0.0
scenario_only_per_seed,44,208,4,tail_slot,False,-0.08273798429844237,-0.08185715537591243,0.08,-0.006540887238968618,0.26511574074074074,0.0
scenario_only_per_seed,44,209,4,tail_slot,True,-0.08308375736363915,-0.08217963733279188,0.08,-0.005379919820557966,0.22259259259259268,0.0
scenario_only_per_seed,44,210,4,tail_slot,True,-0.08361330048789806,-0.08232364308718632,0.08,-0.005386696971354965,0.19738425925925918,0.0
scenario_only_per_seed,44,211,4,tail_slot,True,-0.08309509203866183,-0.08148275112690995,0.08,-0.003510851866878051,0.21729166666666666,0.0
scenario_only_per_seed,44,212,4,tail_slot,False,-0.08348540790778636,-0.08134514790731351,0.08,-0.005118738551978641,0.29479166666666656,0.0
scenario_only_per_seed,44,213,4,tail_slot,False,-0.08369363536031338,-0.08184272359911704,0.08,-0.0059100885044782725,0.23233796296296294,0.0
scenario_only_per_seed,44,214,4,tail_slot,True,-0.0833664511603851,-0.08091729302072892,0.08,-0.006523401398469408,0.2117592592592592,0.0
scenario_only_per_seed,44,215,4,tail_slot,False,-0.08285694118443565,-0.08238421938933183,0.08,-0.009445185940974654,0.240925925925926,0.0
scenario_only_per_seed,44,216,4,tail_slot,True,-0.08397690491426735,-0.08229315913936885,0.08,-0.004767820703783121,0.21613425925925922,0.0
scenario_only_per_seed,44,217,4,tail_slot,False,-0.08302417071793378,-0.0819467480552819,0.08,-0.006052782158379455,0.2671296296296295,0.0
scenario_only_per_seed,44,218,4,tail_slot,False,-0.08282068835313372,-0.08129430145696548,0.08,-0.004706428299519505,0.2626157407407408,0.0
scenario_only_per_seed,44,219,4,tail_slot,False,-0.08370296219561213,-0.08229955458887273,0.08,-0.007250696632263631,0.24004629629629637,0.0
scenario_only_per_seed,45,200,32,provider_balance,True,-0.12146779167909194,-0.11862096723193805,0.12,-0.004176497315623862,0.0694907407407408,0.0
scenario_only_per_seed,45,201,32,provider_balance,True,-0.12106986497740002,-0.12081656993148238,0.12,-0.008029790356521849,0.05189814814814819,0.0
scenario_only_per_seed,45,202,32,provider_balance,True,-0.12060972946959458,-0.1194142724903352,0.12,-0.0025408874425998373,0.06368055555555552,0.0
scenario_only_per_seed,45,203,32,provider_balance,True,-0.1204172292710749,-0.11717429362937981,0.12,-0.0025665462102272274,0.05657407407407411,0.0
scenario_only_per_seed,45,204,32,provider_balance,True,-0.12030228076147809,-0.11846872078875104,0.12,0.0017862185748209747,0.059675925925925855,0.0
scenario_only_per_seed,45,205,32,provider_balance,True,-0.1204282508112221,-0.11818914966518868,0.12,-0.006854678119197044,0.06768518518518518,0.0
scenario_only_per_seed,45,206,32,provider_balance,True,-0.12053094128898467,-0.11938622425900824,0.12,-0.0011936145619559912,0.052013888888888804,0.0
scenario_only_per_seed,45,207,32,provider_balance,True,-0.12065600564188739,-0.11955039343480633,0.12,-0.004521842081545269,0.050000000000000044,0.0
scenario_only_per_seed,45,208,32,provider_balance,True,-0.1212330855441629,-0.11881424785061911,0.12,-0.0105166025969754,0.05511574074074077,0.0
scenario_only_per_seed,45,209,32,provider_balance,True,-0.12164983962036813,-0.11924151692292861,0.12,-0.009369605062341968,0.05090277777777774,0.0
scenario_only_per_seed,45,210,32,provider_balance,True,-0.12138377050822768,-0.11996042656931494,0.12,-0.002435911433441351,0.04437500000000005,0.0
scenario_only_per_seed,45,211,32,provider_balance,True,-0.12013961348031266,-0.11852870522331593,0.12,-0.0006877918434928798,0.06240740740740747,0.0
scenario_only_per_seed,45,212,32,provider_balance,True,-0.1211289570599553,-0.11774020497765236,0.12,-0.006150362763290507,0.07092592592592584,0.0
scenario_only_per_seed,45,213,32,provider_balance,True,-0.12168286379794468,-0.11870102793291348,0.12,8.799767051259622e-06,0.07504629629629633,0.0
scenario_only_per_seed,45,214,32,provider_balance,True,-0.12182859272498714,-0.11908364718911091,0.12,-0.0018560311681423691,0.0532407407407407,0.0
scenario_only_per_seed,45,215,32,provider_balance,True,-0.12048037688088631,-0.1175643747227948,0.12,-0.007319226807451784,0.05629629629629629,0.0
scenario_only_per_seed,45,216,32,provider_balance,True,-0.12076726669740356,-0.11938905324580362,0.12,-0.005546837671025817,0.06324074074074071,0.0
scenario_only_per_seed,45,217,32,provider_balance,True,-0.12147298668283979,-0.11969461208301335,0.12,-0.006113775694549517,0.05525462962962968,0.0
scenario_only_per_seed,45,218,32,provider_balance,True,-0.12119262438827072,-0.11786743713930348,0.12,-0.005818171066526379,0.06467592592592597,0.0
scenario_only_per_seed,45,219,32,provider_balance,True,-0.12187149441941603,-0.11942292456448655,0.12,-0.002379683465628002,0.050254629629629566,0.0
scenario_only_per_seed,46,200,32,provider_balance,True,-0.12146779167909194,-0.11862096723193805,0.12,-0.004176497315623862,0.0694907407407408,0.0
scenario_only_per_seed,46,201,32,provider_balance,True,-0.12106986497740002,-0.12081656993148238,0.12,-0.008029790356521849,0.05189814814814819,0.0
scenario_only_per_seed,46,202,32,provider_balance,True,-0.12060972946959458,-0.1194142724903352,0.12,-0.0025408874425998373,0.06368055555555552,0.0
scenario_only_per_seed,46,203,32,provider_balance,True,-0.1204172292710749,-0.11717429362937981,0.12,-0.0025665462102272274,0.05657407407407411,0.0
scenario_only_per_seed,46,204,32,provider_balance,True,-0.12030228076147809,-0.11846872078875104,0.12,0.0017862185748209747,0.059675925925925855,0.0
scenario_only_per_seed,46,205,32,provider_balance,True,-0.1204282508112221,-0.11818914966518868,0.12,-0.006854678119197044,0.06768518518518518,0.0
scenario_only_per_seed,46,206,32,provider_balance,True,-0.12053094128898467,-0.11938622425900824,0.12,-0.0011936145619559912,0.052013888888888804,0.0
scenario_only_per_seed,46,207,32,provider_balance,True,-0.12065600564188739,-0.11955039343480633,0.12,-0.004521842081545269,0.050000000000000044,0.0
scenario_only_per_seed,46,208,32,provider_balance,True,-0.1212330855441629,-0.11881424785061911,0.12,-0.0105166025969754,0.05511574074074077,0.0
scenario_only_per_seed,46,209,32,provider_balance,True,-0.12164983962036813,-0.11924151692292861,0.12,-0.009369605062341968,0.05090277777777774,0.0
scenario_only_per_seed,46,210,32,provider_balance,True,-0.12138377050822768,-0.11996042656931494,0.12,-0.002435911433441351,0.04437500000000005,0.0
scenario_only_per_seed,46,211,32,provider_balance,True,-0.12013961348031266,-0.11852870522331593,0.12,-0.0006877918434928798,0.06240740740740747,0.0
scenario_only_per_seed,46,212,32,provider_balance,True,-0.1211289570599553,-0.11774020497765236,0.12,-0.006150362763290507,0.07092592592592584,0.0
scenario_only_per_seed,46,213,32,provider_balance,True,-0.12168286379794468,-0.11870102793291348,0.12,8.799767051259622e-06,0.07504629629629633,0.0
scenario_only_per_seed,46,214,32,provider_balance,True,-0.12182859272498714,-0.11908364718911091,0.12,-0.0018560311681423691,0.0532407407407407,0.0
scenario_only_per_seed,46,215,32,provider_balance,True,-0.12048037688088631,-0.1175643747227948,0.12,-0.007319226807451784,0.05629629629629629,0.0
scenario_only_per_seed,46,216,32,provider_balance,True,-0.12076726669740356,-0.11938905324580362,0.12,-0.005546837671025817,0.06324074074074071,0.0
scenario_only_per_seed,46,217,32,provider_balance,True,-0.12147298668283979,-0.11969461208301335,0.12,-0.006113775694549517,0.05525462962962968,0.0
scenario_only_per_seed,46,218,32,provider_balance,True,-0.12119262438827072,-0.11786743713930348,0.12,-0.005818171066526379,0.06467592592592597,0.0
scenario_only_per_seed,46,219,32,provider_balance,True,-0.12187149441941603,-0.11942292456448655,0.12,-0.002379683465628002,0.050254629629629566,0.0
seed_scenario_minimax,42,200,32,provider_balance,True,-0.12146779167909194,-0.11862096723193805,0.12,-0.004176497315623862,0.0694907407407408,0.0
seed_scenario_minimax,42,201,32,provider_balance,True,-0.12106986497740002,-0.12081656993148238,0.12,-0.008029790356521849,0.05189814814814819,0.0
seed_scenario_minimax,42,202,32,provider_balance,True,-0.12060972946959458,-0.1194142724903352,0.12,-0.0025408874425998373,0.06368055555555552,0.0
seed_scenario_minimax,42,203,32,provider_balance,True,-0.1204172292710749,-0.11717429362937981,0.12,-0.0025665462102272274,0.05657407407407411,0.0
seed_scenario_minimax,42,204,32,provider_balance,True,-0.12030228076147809,-0.11846872078875104,0.12,0.0017862185748209747,0.059675925925925855,0.0
seed_scenario_minimax,42,205,32,provider_balance,True,-0.1204282508112221,-0.11818914966518868,0.12,-0.006854678119197044,0.06768518518518518,0.0
seed_scenario_minimax,42,206,32,provider_balance,True,-0.12053094128898467,-0.11938622425900824,0.12,-0.0011936145619559912,0.052013888888888804,0.0
seed_scenario_minimax,42,207,32,provider_balance,True,-0.12065600564188739,-0.11955039343480633,0.12,-0.004521842081545269,0.050000000000000044,0.0
seed_scenario_minimax,42,208,32,provider_balance,True,-0.1212330855441629,-0.11881424785061911,0.12,-0.0105166025969754,0.05511574074074077,0.0
seed_scenario_minimax,42,209,32,provider_balance,True,-0.12164983962036813,-0.11924151692292861,0.12,-0.009369605062341968,0.05090277777777774,0.0
seed_scenario_minimax,42,210,32,provider_balance,True,-0.12138377050822768,-0.11996042656931494,0.12,-0.002435911433441351,0.04437500000000005,0.0
seed_scenario_minimax,42,211,32,provider_balance,True,-0.12013961348031266,-0.11852870522331593,0.12,-0.0006877918434928798,0.06240740740740747,0.0
seed_scenario_minimax,42,212,32,provider_balance,True,-0.1211289570599553,-0.11774020497765236,0.12,-0.006150362763290507,0.07092592592592584,0.0
seed_scenario_minimax,42,213,32,provider_balance,True,-0.12168286379794468,-0.11870102793291348,0.12,8.799767051259622e-06,0.07504629629629633,0.0
seed_scenario_minimax,42,214,32,provider_balance,True,-0.12182859272498714,-0.11908364718911091,0.12,-0.0018560311681423691,0.0532407407407407,0.0
seed_scenario_minimax,42,215,32,provider_balance,True,-0.12048037688088631,-0.1175643747227948,0.12,-0.007319226807451784,0.05629629629629629,0.0
seed_scenario_minimax,42,216,32,provider_balance,True,-0.12076726669740356,-0.11938905324580362,0.12,-0.005546837671025817,0.06324074074074071,0.0
seed_scenario_minimax,42,217,32,provider_balance,True,-0.12147298668283979,-0.11969461208301335,0.12,-0.006113775694549517,0.05525462962962968,0.0
seed_scenario_minimax,42,218,32,provider_balance,True,-0.12119262438827072,-0.11786743713930348,0.12,-0.005818171066526379,0.06467592592592597,0.0
seed_scenario_minimax,42,219,32,provider_balance,True,-0.12187149441941603,-0.11942292456448655,0.12,-0.002379683465628002,0.050254629629629566,0.0
seed_scenario_chance,42,200,32,provider_balance,True,-0.12146779167909194,-0.11862096723193805,0.12,-0.004176497315623862,0.0694907407407408,0.0
seed_scenario_chance,42,201,32,provider_balance,True,-0.12106986497740002,-0.12081656993148238,0.12,-0.008029790356521849,0.05189814814814819,0.0
seed_scenario_chance,42,202,32,provider_balance,True,-0.12060972946959458,-0.1194142724903352,0.12,-0.0025408874425998373,0.06368055555555552,0.0
seed_scenario_chance,42,203,32,provider_balance,True,-0.1204172292710749,-0.11717429362937981,0.12,-0.0025665462102272274,0.05657407407407411,0.0
seed_scenario_chance,42,204,32,provider_balance,True,-0.12030228076147809,-0.11846872078875104,0.12,0.0017862185748209747,0.059675925925925855,0.0
seed_scenario_chance,42,205,32,provider_balance,True,-0.1204282508112221,-0.11818914966518868,0.12,-0.006854678119197044,0.06768518518518518,0.0
seed_scenario_chance,42,206,32,provider_balance,True,-0.12053094128898467,-0.11938622425900824,0.12,-0.0011936145619559912,0.052013888888888804,0.0
seed_scenario_chance,42,207,32,provider_balance,True,-0.12065600564188739,-0.11955039343480633,0.12,-0.004521842081545269,0.050000000000000044,0.0
seed_scenario_chance,42,208,32,provider_balance,True,-0.1212330855441629,-0.11881424785061911,0.12,-0.0105166025969754,0.05511574074074077,0.0
seed_scenario_chance,42,209,32,provider_balance,True,-0.12164983962036813,-0.11924151692292861,0.12,-0.009369605062341968,0.05090277777777774,0.0
seed_scenario_chance,42,210,32,provider_balance,True,-0.12138377050822768,-0.11996042656931494,0.12,-0.002435911433441351,0.04437500000000005,0.0
seed_scenario_chance,42,211,32,provider_balance,True,-0.12013961348031266,-0.11852870522331593,0.12,-0.0006877918434928798,0.06240740740740747,0.0
seed_scenario_chance,42,212,32,provider_balance,True,-0.1211289570599553,-0.11774020497765236,0.12,-0.006150362763290507,0.07092592592592584,0.0
seed_scenario_chance,42,213,32,provider_balance,True,-0.12168286379794468,-0.11870102793291348,0.12,8.799767051259622e-06,0.07504629629629633,0.0
seed_scenario_chance,42,214,32,provider_balance,True,-0.12182859272498714,-0.11908364718911091,0.12,-0.0018560311681423691,0.0532407407407407,0.0
seed_scenario_chance,42,215,32,provider_balance,True,-0.12048037688088631,-0.1175643747227948,0.12,-0.007319226807451784,0.05629629629629629,0.0
seed_scenario_chance,42,216,32,provider_balance,True,-0.12076726669740356,-0.11938905324580362,0.12,-0.005546837671025817,0.06324074074074071,0.0
seed_scenario_chance,42,217,32,provider_balance,True,-0.12147298668283979,-0.11969461208301335,0.12,-0.006113775694549517,0.05525462962962968,0.0
seed_scenario_chance,42,218,32,provider_balance,True,-0.12119262438827072,-0.11786743713930348,0.12,-0.005818171066526379,0.06467592592592597,0.0
seed_scenario_chance,42,219,32,provider_balance,True,-0.12187149441941603,-0.11942292456448655,0.12,-0.002379683465628002,0.050254629629629566,0.0
