HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,ValNDCG@20,ValHitRate@20,seed,family,lambda_attr,backbone,dataset
0.033975999802351,0.0215455945581197,0.0500202253460884,0.0266551207751035,0.0744236186146736,0.0327474065124988,0.2427629025999224,0.9190351366996764,0.0546170584857463,0.1073210164904594,45,loo-marginal,0.05,lightgcn,amazon_books_2018_custom
0.0370769836008548,0.0232132412493228,0.0525819063186645,0.0281581506133079,0.0748280957341194,0.033756498247385,0.2432285603414823,0.9186939597129822,0.0597145929932594,0.1156801953911781,45,loo-marginal,0.1,lightgcn,amazon_books_2018_custom
0.0389645397663116,0.0247905179858207,0.0568963177502155,0.03052344545722,0.0796818137168884,0.0362513847649097,0.2443150950717889,0.9176040291786194,0.0682681426405906,0.1310502886772155,45,loo-marginal,0.2,lightgcn,amazon_books_2018_custom
0.0411217473447322,0.0263799242675304,0.0598624795675277,0.0324474833905696,0.0831872746348381,0.0383218228816986,0.2535506402793946,0.9145160913467408,0.0808295309543609,0.153296485543251,45,loo-marginal,0.4,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0202675536274909,0.0454361587762832,0.0247559640556573,0.0657947957515716,0.0298880692571401,0.2294140473418704,0.9204190969467164,0.0480010882019996,0.0935688316822052,46,uniform,0.0,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0202305782586336,0.0451665110886096,0.0246969833970069,0.0660644471645355,0.0299580488353967,0.2283275126115638,0.9205681085586548,0.0482408739626407,0.0942429527640342,46,uniform,0.05,lightgcn,amazon_books_2018_custom
0.0311446674168109,0.0201615691184997,0.0455709844827652,0.0248453002423048,0.0664689242839813,0.0300830155611038,0.2275514163756306,0.9207032918930054,0.0481836572289466,0.0938384756445884,46,uniform,0.1,lightgcn,amazon_books_2018_custom
0.0307401921600103,0.0198876820504665,0.0455709844827652,0.0247277505695819,0.0671430528163909,0.0301187224686145,0.2265424912689173,0.9209509491920472,0.0482356138527393,0.0938384756445884,46,uniform,0.2,lightgcn,amazon_books_2018_custom
0.031009841710329,0.0200335253030061,0.0454361587762832,0.0247299764305353,0.0672778785228729,0.0301753878593444,0.223360496701591,0.921254336833954,0.0483029522001743,0.0939733013510704,46,uniform,0.4,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0202675536274909,0.0454361587762832,0.0247559640556573,0.0657947957515716,0.0298880692571401,0.2294140473418704,0.9204190969467164,0.0480010882019996,0.0935688316822052,46,additive-pref,0.0,lightgcn,amazon_books_2018_custom
0.0316839702427387,0.0203483086079359,0.0448968596756458,0.0246321242302656,0.0655251443386077,0.0298367645591497,0.2280170741171905,0.9205184578895568,0.0479828752577304,0.0938384756445884,46,additive-pref,0.05,lightgcn,amazon_books_2018_custom
0.0312794931232929,0.0201645977795124,0.0448968596756458,0.0246015433222055,0.0657947957515716,0.0298553295433521,0.2270857586340706,0.9205709099769592,0.0481420904397964,0.0938384756445884,46,additive-pref,0.1,lightgcn,amazon_books_2018_custom
0.0312794931232929,0.0201078876852989,0.0450316853821277,0.0245864018797874,0.0657947957515716,0.0297862961888313,0.2261544431509507,0.9207046031951904,0.0481723062694072,0.0939733013510704,46,additive-pref,0.2,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0200913473963737,0.0448968596756458,0.0244170669466257,0.0660644471645355,0.0297141224145889,0.2242918121847109,0.9208107590675354,0.0479457452893257,0.0934340059757232,46,additive-pref,0.4,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0202675536274909,0.0454361587762832,0.0247559640556573,0.0657947957515716,0.0298880692571401,0.2294140473418704,0.9204190969467164,0.0480010882019996,0.0935688316822052,46,loo-marginal,0.0,lightgcn,amazon_books_2018_custom
0.0335715264081954,0.0218596756458282,0.0489416196942329,0.0268179588019847,0.0691654309630394,0.0318444482982158,0.2288707799767171,0.9203385710716248,0.0533665344119071,0.1031414344906807,46,loo-marginal,0.05,lightgcn,amazon_books_2018_custom
0.0349197797477245,0.0225448198616504,0.0515033043920993,0.0279239583760499,0.0711878091096878,0.0328362472355365,0.2305005820721769,0.9201390147209167,0.0578310079872608,0.1112309545278549,46,loo-marginal,0.1,lightgcn,amazon_books_2018_custom
0.0374814607203006,0.0244401972740888,0.0535256825387477,0.0296261832118034,0.0744236186146736,0.0348359979689121,0.2314318975552968,0.9189968705177308,0.065603382885456,0.1256572753190994,46,loo-marginal,0.2,lightgcn,amazon_books_2018_custom
0.0397734940052032,0.0261760801076889,0.0575704462826252,0.0319613814353942,0.0781987309455871,0.0371345356106758,0.2418315871168024,0.9161237478256226,0.0781579539179802,0.1477686464786529,46,loo-marginal,0.4,lightgcn,amazon_books_2018_custom
