seed,family,fraction,DeletionDelta_HitRate@20,DeletionDelta_NDCG@20,Insertion_HitRate@20,Insertion_NDCG@20
45,loo-marginal,0.05,0.0,0.00041787675581872463,0.032762572169303894,0.012299826368689537
45,loo-marginal,0.1,0.0,0.000490151229314506,0.032762572169303894,0.012320705689489841
45,loo-marginal,0.2,0.0004044762172270566,0.0007131953025236726,0.033167049288749695,0.012516874819993973
45,loo-marginal,0.3,0.0009437777916900814,0.001124331378377974,0.033571526408195496,0.012938092462718487
45,uniform,0.05,0.0,0.00030709945713169873,0.03262774646282196,0.012201382778584957
45,uniform,0.1,0.0,0.0003687800490297377,0.032762572169303894,0.012246564030647278
45,uniform,0.2,0.0001348254008917138,0.00042497890535742044,0.03289739787578583,0.012277456931769848
45,uniform,0.3,0.0004044762172270566,0.0006773442146368325,0.03289739787578583,0.012374787591397762
45,random,0.05,0.0,0.00023743908968754113,0.03330187499523163,0.01242032554000616
45,random,0.1,0.0001348254008917138,0.00028823764296248555,0.03330187499523163,0.012428943067789078
45,random,0.2,0.0004044762172270566,0.0004361550381872803,0.033571526408195496,0.012556360103189945
45,random,0.3,0.0010786032071337104,0.0009144340874627233,0.033841174095869064,0.012709962204098701
