seed,family,fraction,DeletionDelta_HitRate@20,DeletionDelta_NDCG@20,Insertion_HitRate@20,Insertion_NDCG@20
42,loo-marginal,0.05,0.005985037423670292,0.003206907771527767,0.06217788904905319,0.021040474995970726
42,loo-marginal,0.1,0.009143806993961334,0.005376748275011778,0.06467165052890778,0.02207636460661888
42,loo-marginal,0.2,0.015960099175572395,0.009129740297794342,0.0669991672039032,0.023719578981399536
42,loo-marginal,0.3,0.021612634882330894,0.011421834118664265,0.06882792711257935,0.02493392489850521
42,uniform,0.05,0.004987531341612339,0.0029420654755085707,0.060349125415086746,0.020620577037334442
42,uniform,0.1,0.00964256003499031,0.0053884307853877544,0.062011636793613434,0.02127165161073208
42,uniform,0.2,0.016957605257630348,0.008661349304020405,0.06517040729522705,0.022493083029985428
42,uniform,0.3,0.022942643612623215,0.011143711395561695,0.06999168545007706,0.024218279868364334
42,random,0.05,0.005153782200068235,0.0031634571496397257,0.060515377670526505,0.02062297984957695
42,random,0.1,0.009310058318078518,0.005210012197494507,0.062011636793613434,0.021258557215332985
42,random,0.2,0.014297589659690857,0.007735321298241615,0.06583540886640549,0.022512564435601234
42,random,0.3,0.020116375759243965,0.010453921742737293,0.06882792711257935,0.024009419605135918
