HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,backbone,dataset
0.035411469638347626,0.021771030500531197,0.061346635222435,0.030025096610188484,0.10640066862106323,0.041303981095552444,0.7305716120745023,0.7635254859924316,42,unreranked,ngcf,ml1m
0.036907732486724854,0.023575250059366226,0.06533665955066681,0.032683733850717545,0.11072319000959396,0.044124338775873184,0.6766217084136159,0.7453230619430542,42,uniform,ngcf,ml1m
0.03740648552775383,0.023978160694241524,0.06550291180610657,0.03298183158040047,0.1105569377541542,0.044344186782836914,0.6756583172768144,0.7444337010383606,42,additive-pref,ngcf,ml1m
0.03773898631334305,0.02447524480521679,0.06716541945934296,0.03392050787806511,0.11105569452047348,0.04495261237025261,0.6759794476557482,0.7417875528335571,42,attention,ngcf,ml1m
0.03757273405790329,0.023793010041117668,0.06566916406154633,0.03277996927499771,0.111388199031353,0.04428396746516228,0.6753371868978806,0.7447982430458069,42,heuristic-pop,ngcf,ml1m
0.042227763682603836,0.026512885466217995,0.07281795144081116,0.03625895828008652,0.12535327672958374,0.04944278299808502,0.7501605651894669,0.7671686410903931,42,loo-marginal,ngcf,ml1m
0.03757273405790329,0.0237442534416914,0.06583540886640549,0.032785337418317795,0.11305070668458939,0.044684603810310364,0.6766217084136159,0.7458503842353821,42,valid-sim,ngcf,ml1m
0.039733998477458954,0.02465648576617241,0.06949293613433838,0.03400888666510582,0.12036575376987457,0.04676522687077522,0.7430956968529223,0.7638858556747437,42,valid-linear,ngcf,ml1m
0.03857024013996124,0.024179764091968536,0.06816292554140091,0.033682145178318024,0.12202826142311096,0.0471704863011837,0.7177263969171483,0.7540780901908875,42,shapley-mc,ngcf,ml1m
