HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,backbone,dataset
0.03724023327231407,0.02378760650753975,0.06683291494846344,0.033176153898239136,0.11870323866605759,0.04613559693098068,0.6123956326268465,0.7217205762863159,43,uniform,lightgcn,ml1m
0.03773898631334305,0.024122077971696854,0.06716541945934296,0.03345876559615135,0.11870323866605759,0.046342186629772186,0.6078998073217726,0.7200019359588623,43,additive-pref,lightgcn,ml1m
0.04056525230407715,0.02597586251795292,0.07298420369625092,0.036329034715890884,0.12568578124046326,0.04955686256289482,0.6348747591522158,0.7278056740760803,43,shapley-mc,lightgcn,ml1m
0.03923524543642998,0.025104114785790443,0.06783042103052139,0.03416017070412636,0.12036575376987457,0.047265488654375076,0.600834938985228,0.7169890403747559,43,attention,lightgcn,ml1m
0.03740648552775383,0.024148177355527878,0.06716541945934296,0.033635545521974564,0.11936824768781662,0.04666416719555855,0.6078998073217726,0.7204221487045288,43,heuristic-pop,lightgcn,ml1m
0.044056523591279984,0.02741372212767601,0.07614297419786453,0.037610381841659546,0.12518703937530518,0.04987380653619766,0.6419396274887604,0.7350223660469055,43,loo-marginal,lightgcn,ml1m
