HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.031088944524526596,0.01936715841293335,0.056192852556705475,0.027432994917035103,0.10041562467813492,0.038525354117155075,0.9588953114964676,0.8280936479568481,45,uniform,0.0,bprmf,ml1m
0.031088944524526596,0.01936715841293335,0.056192852556705475,0.027432994917035103,0.10041562467813492,0.038525354117155075,0.9588953114964676,0.8280936479568481,45,additive-pref,0.0,bprmf,ml1m
0.031088944524526596,0.01936715841293335,0.056192852556705475,0.027432994917035103,0.10041562467813492,0.038525354117155075,0.9588953114964676,0.8280936479568481,45,shapley-mc,0.0,bprmf,ml1m
0.031421445310115814,0.01975579746067524,0.057855360209941864,0.028249599039554596,0.10241063684225082,0.03940481320023537,0.9550417469492614,0.8229997754096985,45,uniform,0.05,bprmf,ml1m
0.03208645060658455,0.02011803910136223,0.05818786472082138,0.028480013832449913,0.10274314135313034,0.039637401700019836,0.9543994861913937,0.8216593861579895,45,additive-pref,0.05,bprmf,ml1m
0.033915210515260696,0.02162003703415394,0.060515377670526505,0.030202742666006088,0.11122194677591324,0.04287541285157204,0.9595375722543352,0.825828492641449,45,shapley-mc,0.05,bprmf,ml1m
0.03175394982099533,0.02007785253226757,0.05835411325097084,0.028687870129942894,0.10606816411018372,0.04065503180027008,0.9527938342967245,0.8182855248451233,45,uniform,0.1,bprmf,ml1m
0.032585203647613525,0.020655015483498573,0.05885286629199982,0.02915610373020172,0.10673316568136215,0.041160017251968384,0.9492614001284522,0.8154488205909729,45,additive-pref,0.1,bprmf,ml1m
0.03890274465084076,0.024612821638584137,0.06799667328596115,0.033918265253305435,0.12069825083017349,0.04702719673514366,0.9582530507385999,0.8228738307952881,45,shapley-mc,0.1,bprmf,ml1m
0.03474646806716919,0.021744512021541595,0.06118038296699524,0.030176658183336258,0.10922693461179733,0.042229048907756805,0.9457289659601799,0.8095347285270691,45,uniform,0.2,bprmf,ml1m
0.03657522797584534,0.022898713126778603,0.06317539513111115,0.03130853548645973,0.1133832111954689,0.04381344094872475,0.9360950545921645,0.8038551211357117,45,additive-pref,0.2,bprmf,ml1m
0.04605153948068619,0.028551647439599037,0.08129675686359406,0.03983646258711815,0.13566084206104279,0.05342547595500946,0.9566473988439307,0.8161386847496033,45,shapley-mc,0.2,bprmf,ml1m
0.03607647493481636,0.022597510367631912,0.06633416563272476,0.03222152590751648,0.11837074160575867,0.04518570005893707,0.9303147077713552,0.7950420379638672,45,uniform,0.4,bprmf,ml1m
0.037905238568782806,0.0235385000705719,0.06633416563272476,0.032517626881599426,0.12219451367855072,0.04651990905404091,0.9139370584457289,0.7842097878456116,45,additive-pref,0.4,bprmf,ml1m
0.05951787158846855,0.03620037063956261,0.09991687536239624,0.04914384335279465,0.16359102725982666,0.06519883126020432,0.945407835581246,0.8004475831985474,45,shapley-mc,0.4,bprmf,ml1m
