HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,ValNDCG@20,ValHitRate@20,seed,family,lambda_attr,backbone,dataset
0.03114466741681099,0.019835669547319412,0.045436158776283264,0.024375077337026596,0.06525549292564392,0.029360566288232803,0.23127667830811022,0.9200495481491089,0.04603798687458038,0.0907374918460846,44,uniform,0.0,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.01991482451558113,0.04530133306980133,0.02436334267258644,0.06485101580619812,0.029299546033143997,0.23050058207217694,0.9201591610908508,0.04617815837264061,0.09141162037849426,44,uniform,0.05,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.019941823557019234,0.045975461602211,0.0245837289839983,0.06525549292564392,0.029426714405417442,0.230034924330617,0.9202881455421448,0.046318747103214264,0.0915464460849762,44,uniform,0.1,lightgcn,amazon_books_2018_custom
0.031009841710329056,0.019943736493587494,0.04530133306980133,0.024489235132932663,0.06525549292564392,0.0295234564691782,0.22778424524641055,0.9205367565155029,0.046582531183958054,0.09168127179145813,44,uniform,0.2,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.020086556673049927,0.045975461602211,0.024707969278097153,0.06552514433860779,0.029611995443701744,0.2245246410554909,0.9207780957221985,0.04633387178182602,0.0907374918460846,44,uniform,0.4,lightgcn,amazon_books_2018_custom
0.03114466741681099,0.019835669547319412,0.045436158776283264,0.024375077337026596,0.06525549292564392,0.029360566288232803,0.23127667830811022,0.9200495481491089,0.04603798687458038,0.0907374918460846,44,additive-pref,0.0,lightgcn,amazon_books_2018_custom
0.03114466741681099,0.019845014438033104,0.044762033969163895,0.024179233238101006,0.06498584151268005,0.029292646795511246,0.23042297244858362,0.9200897216796875,0.04605237767100334,0.09087231755256653,44,additive-pref,0.05,lightgcn,amazon_books_2018_custom
0.031009841710329056,0.01979285664856434,0.04503168538212776,0.024248693138360977,0.06485101580619812,0.029246220365166664,0.23088863019014358,0.920139491558075,0.046234242618083954,0.09141162037849426,44,additive-pref,0.1,lightgcn,amazon_books_2018_custom
0.030875016003847122,0.019779443740844727,0.04530133306980133,0.024354953318834305,0.06471619009971619,0.029226722195744514,0.2279394644935972,0.920242190361023,0.04636276513338089,0.09141162037849426,44,additive-pref,0.2,lightgcn,amazon_books_2018_custom
0.031009841710329056,0.01981043815612793,0.045166511088609695,0.024316156283020973,0.06458136439323425,0.029196802526712418,0.2252231276678308,0.9203996658325195,0.04620714113116264,0.09019819647073746,44,additive-pref,0.4,lightgcn,amazon_books_2018_custom
0.03114466741681099,0.019835669547319412,0.045436158776283264,0.024375077337026596,0.06525549292564392,0.029360566288232803,0.23127667830811022,0.9200495481491089,0.04603798687458038,0.0907374918460846,44,loo-marginal,0.0,lightgcn,amazon_books_2018_custom
0.03343670070171356,0.02158033847808838,0.04772819206118584,0.026122964918613434,0.0683564767241478,0.03130563721060753,0.23236321303841675,0.9199154376983643,0.051159556955099106,0.09936632215976715,44,loo-marginal,0.05,lightgcn,amazon_books_2018_custom
0.03491977974772453,0.022580835968255997,0.05002022534608841,0.027443910017609596,0.0711878091096878,0.032741982489824295,0.23228560341482343,0.9196187853813171,0.05577341467142105,0.10826479643583298,44,loo-marginal,0.1,lightgcn,amazon_books_2018_custom
0.03761628642678261,0.024446912109851837,0.05285155773162842,0.02937718667089939,0.07496292144060135,0.03491863235831261,0.23469150174621653,0.9187104105949402,0.06340628117322922,0.12323042005300522,44,loo-marginal,0.2,lightgcn,amazon_books_2018_custom
0.040043145418167114,0.026217544451355934,0.055682890117168427,0.03128547593951225,0.08008629083633423,0.03743426129221916,0.24788513775708187,0.9158689379692078,0.07580243796110153,0.14426317811012268,44,loo-marginal,0.4,lightgcn,amazon_books_2018_custom
