seed,family,fraction,DeletionDelta_HitRate@20,DeletionDelta_NDCG@20,Insertion_HitRate@20,Insertion_NDCG@20
46,loo-marginal,0.05,0.0001348254008917138,0.001509367604739964,0.06094108149409294,0.02468748204410076
46,loo-marginal,0.1,0.0001348254008917138,0.0016958856722339988,0.061075907200574875,0.02482965588569641
46,loo-marginal,0.2,0.0005393016035668552,0.002314826473593712,0.06121073290705681,0.025331245735287666
46,loo-marginal,0.3,0.0014830793952569366,0.0034693111665546894,0.06161521002650261,0.026336204260587692
46,uniform,0.05,0.0008089524344541132,0.0009366407175548375,0.061480384320020676,0.024519674479961395
46,uniform,0.1,0.0008089524344541132,0.000980306533165276,0.06134555861353874,0.024517683312296867
46,uniform,0.2,0.0009437777916900814,0.0013995278859511018,0.06161521002650261,0.024700229987502098
46,uniform,0.3,0.0010786032071337104,0.0019909969996660948,0.06201968342065811,0.025194315239787102
46,random,0.05,0.0,0.0010908279800787568,0.06094108149409294,0.024368761107325554
46,random,0.1,-0.0001348254008917138,0.0011105259181931615,0.06080625578761101,0.024309339001774788
46,random,0.2,0.0005393016035668552,0.0017530110199004412,0.061750032007694244,0.02488984540104866
46,random,0.3,0.0006741270190104842,0.002288165735080838,0.061750032007694244,0.025279918685555458
