seed,family,fraction,DeletionDelta_HitRate@20,DeletionDelta_NDCG@20,Insertion_HitRate@20,Insertion_NDCG@20
45,loo-marginal,0.05,0.0054862843826413155,0.00375889940187335,0.06783042103052139,0.023674948140978813
45,loo-marginal,0.1,0.009476309642195702,0.00626349588856101,0.06965918838977814,0.02473226748406887
45,loo-marginal,0.2,0.01529509574174881,0.009756435640156269,0.07298420369625092,0.026588821783661842
45,loo-marginal,0.3,0.020116375759243965,0.012151133269071579,0.07730673253536224,0.028494171798229218
45,uniform,0.05,0.004655029159039259,0.002796498127281666,0.06783042103052139,0.02338520437479019
45,uniform,0.1,0.00964256003499031,0.0055510434322059155,0.06932668387889862,0.024052882567048073
45,uniform,0.2,0.01529509574174881,0.00861422996968031,0.07331670820713043,0.025546519085764885
45,uniform,0.3,0.019783873111009598,0.011175302788615227,0.07630922645330429,0.0268500205129385
45,random,0.05,0.0036575228441506624,0.0028511611744761467,0.06766417622566223,0.023427261039614677
45,random,0.1,0.008478802628815174,0.005250105168670416,0.06916043162345886,0.024017607793211937
45,random,0.2,0.013300083577632904,0.008245227858424187,0.07381546497344971,0.025597019121050835
45,random,0.3,0.01828761398792267,0.010881955735385418,0.07564422488212585,0.026683498173952103
