HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,lambda_attr,backbone,dataset
0.036907732486724854,0.02359366975724697,0.0641729012131691,0.03227275237441063,0.1133832111954689,0.04463550075888634,0.6278098908156712,0.7299154996871948,43,uniform,0.0,lightgcn,ml1m
0.03724023327231407,0.02377530187368393,0.06367414444684982,0.03220031037926674,0.11587697267532349,0.04535553976893425,0.6191393705844573,0.725380539894104,43,uniform,0.05,lightgcn,ml1m
0.03740648552775383,0.023896047845482826,0.06384039670228958,0.03234213590621948,0.11753948777914047,0.04588744789361954,0.6130378933847141,0.7212744355201721,43,uniform,0.1,lightgcn,ml1m
0.03707398101687431,0.023689815774559975,0.06450540572404861,0.03254849463701248,0.12003324925899506,0.046577658504247665,0.596660244059088,0.713761031627655,43,uniform,0.2,lightgcn,ml1m
0.038071487098932266,0.024443257600069046,0.06832917779684067,0.034205056726932526,0.12252701818943024,0.0478304959833622,0.5728965960179833,0.7015888094902039,43,uniform,0.4,lightgcn,ml1m
0.036907732486724854,0.02359366975724697,0.0641729012131691,0.03227275237441063,0.1133832111954689,0.04463550075888634,0.6278098908156712,0.7299154996871948,43,additive-pref,0.0,lightgcn,ml1m
0.03707398101687431,0.02384522743523121,0.0633416473865509,0.03224097564816475,0.116209477186203,0.045575279742479324,0.6168914579319204,0.7245510816574097,43,additive-pref,0.05,lightgcn,ml1m
0.03707398101687431,0.023698773235082626,0.06400664895772934,0.032317064702510834,0.11803823709487915,0.045956894755363464,0.6111111111111112,0.7196117043495178,43,additive-pref,0.1,lightgcn,ml1m
0.03857024013996124,0.02434980496764183,0.06633416563272476,0.033223215490579605,0.12053200602531433,0.04686514288187027,0.5931278098908157,0.7106989026069641,43,additive-pref,0.2,lightgcn,ml1m
0.03890274465084076,0.02463432215154171,0.06916043162345886,0.03438710421323776,0.12402327358722687,0.04819498956203461,0.5590879897238279,0.6959130764007568,43,additive-pref,0.4,lightgcn,ml1m
0.036907732486724854,0.02359366975724697,0.0641729012131691,0.03227275237441063,0.1133832111954689,0.04463550075888634,0.6278098908156712,0.7299154996871948,43,attention,0.0,lightgcn,ml1m
0.03757273405790329,0.02402900904417038,0.06400664895772934,0.032422784715890884,0.11654198169708252,0.04567411541938782,0.615606936416185,0.7230817675590515,43,attention,0.05,lightgcn,ml1m
0.03773898631334305,0.02402527444064617,0.06633416563272476,0.033132705837488174,0.1190357431769371,0.04639899358153343,0.6024405908798972,0.716560959815979,43,attention,0.1,lightgcn,ml1m
0.03906899318099022,0.024806782603263855,0.06849543005228043,0.034241560846567154,0.12053200602531433,0.04733755439519882,0.5793192035966602,0.7045404314994812,43,attention,0.2,lightgcn,ml1m
0.03923524543642998,0.025196703150868416,0.0718204453587532,0.035695601254701614,0.12568578124046326,0.04920051991939545,0.5327552986512524,0.6844637989997864,43,attention,0.4,lightgcn,ml1m
0.036907732486724854,0.02359366975724697,0.0641729012131691,0.03227275237441063,0.1133832111954689,0.04463550075888634,0.6278098908156712,0.7299154996871948,43,heuristic-pop,0.0,lightgcn,ml1m
