HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,ValNDCG@20,ValHitRate@20,seed,family,lambda_attr,backbone,dataset
0.03740648552775383,0.0239094290882349,0.06517040729522705,0.03274236619472504,0.1142144650220871,0.045057207345962524,0.6287732819524727,0.7308604121208191,0.0517590306699276,0.13250207901000977,46,uniform,0.0,lightgcn,ml1m
0.03857024013996124,0.02430594526231289,0.06400664895772934,0.03241583704948425,0.1170407310128212,0.04577059671282768,0.6245985870263326,0.7264174222946167,0.052423566579818726,0.13333334028720856,46,uniform,0.05,lightgcn,ml1m
0.03890274465084076,0.024345654994249344,0.06467165052890778,0.03251658007502556,0.11787198483943939,0.0459086038172245,0.6184971098265896,0.7223937511444092,0.05301079526543617,0.13449709117412567,46,uniform,0.1,lightgcn,ml1m
0.039567746222019196,0.024961695075035095,0.06749792397022247,0.033728599548339844,0.1190357431769371,0.04669604450464249,0.6017983301220295,0.7149799466133118,0.053508419543504715,0.1359933465719223,46,uniform,0.2,lightgcn,ml1m
0.04073150455951691,0.025569098070263863,0.06999168545007706,0.03485364466905594,0.12103075534105301,0.04771987348794937,0.5783558124598587,0.7028437852859497,0.05531442537903786,0.1408146321773529,46,uniform,0.4,lightgcn,ml1m
0.03740648552775383,0.0239094290882349,0.06517040729522705,0.03274236619472504,0.1142144650220871,0.045057207345962524,0.6287732819524727,0.7308604121208191,0.0517590306699276,0.13250207901000977,46,additive-pref,0.0,lightgcn,ml1m
0.038736492395401,0.02431618608534336,0.0641729012131691,0.03241589665412903,0.11753948777914047,0.04585164785385132,0.6220295439948619,0.7256215214729309,0.052495840936899185,0.13366582989692688,46,additive-pref,0.05,lightgcn,ml1m
0.039401497691869736,0.024732917547225952,0.06566916406154633,0.03299948573112488,0.11787198483943939,0.04612692445516586,0.613359023763648,0.7207474708557129,0.053380656987428665,0.13566084206104279,46,additive-pref,0.1,lightgcn,ml1m
0.039401497691869736,0.024909978732466698,0.06816292554140091,0.033995937556028366,0.11936824768781662,0.04689529910683632,0.5969813744380218,0.7118481993675232,0.053906504064798355,0.1371571123600006,46,additive-pref,0.2,lightgcn,ml1m
0.03990025073289871,0.025432586669921875,0.07032418996095657,0.03515320643782616,0.12452203035354614,0.04875093698501587,0.565189466923571,0.6971812844276428,0.05502369627356529,0.13898587226867676,46,additive-pref,0.4,lightgcn,ml1m
0.03740648552775383,0.0239094290882349,0.06517040729522705,0.03274236619472504,0.1142144650220871,0.045057207345962524,0.6287732819524727,0.7308604121208191,0.0517590306699276,0.13250207901000977,46,loo-marginal,0.0,lightgcn,ml1m
0.04023275151848793,0.025278940796852112,0.06816292554140091,0.03420358896255493,0.12019950151443481,0.04731051251292229,0.6361592806679512,0.7333627343177795,0.06305895745754242,0.1586034893989563,46,loo-marginal,0.05,lightgcn,ml1m
0.04455527663230896,0.027223046869039536,0.07497921586036682,0.03687373921275139,0.12535327672958374,0.04953864961862564,0.6435452793834296,0.7353575825691223,0.07596378028392792,0.18586866557598114,46,loo-marginal,0.1,lightgcn,ml1m
0.04887780547142029,0.029429396614432335,0.08379052579402924,0.040583573281764984,0.1368246078491211,0.05383734032511711,0.6541425818882466,0.7385801672935486,0.10641661286354065,0.2527015805244446,46,loo-marginal,0.2,lightgcn,ml1m
0.054862841963768005,0.0337064228951931,0.09326682984828949,0.0460299551486969,0.15594346821308136,0.06178027391433716,0.6557482337829159,0.7419538497924805,0.16914790868759155,0.3748960793018341,46,loo-marginal,0.4,lightgcn,ml1m
