contrast,metric,treatment,control,mean_diff_conditional_user,ci95_low,ci95_high,median_user_diff,prop_users_improved,prop_users_harmed,prop_users_unchanged,cohen_dz_user_conditional_descriptive,bootstrap_p_descriptive,bootstrap_p_report,n_seeds,n_user_diffs,holm_reject_0.05,holm_threshold
shapley-mc_vs_uniform_NDCG@20,NDCG@20,shapley-mc,uniform,0.0020957868070648512,0.0017028092762976944,0.00247352373094917,0.0,0.023324794391263313,0.01356343535122017,0.9631117702575165,0.056778192158385254,0.0,< 0.0005,5,37085,True,0.00625
shapley-mc_vs_uniform_HitRate@20,HitRate@20,shapley-mc,uniform,0.003397600107860321,0.0024268572199002292,0.004395308076041526,0.0,0.006471619253067278,0.003074019145206957,0.9904543616017257,0.034795787935255826,0.0,< 0.0005,5,37085,True,0.0071428571428571435
shapley-mc_vs_additive-pref_NDCG@20,NDCG@20,shapley-mc,additive-pref,0.0021910856502629092,0.0017893128817985707,0.002574584994883376,0.0,0.02316300390993663,0.013266819468787919,0.9635701766212754,0.05907937489075009,0.0,< 0.0005,5,37085,True,0.008333333333333333
shapley-mc_vs_additive-pref_HitRate@20,HitRate@20,shapley-mc,additive-pref,0.003640285829850344,0.0026695429418902524,0.004637993798031549,0.0,0.006498584333288392,0.0028582985034380478,0.9906431171632736,0.03765926040593861,0.0,< 0.0005,5,37085,True,0.01
shapley-mc_vs_attention_NDCG@20,NDCG@20,shapley-mc,attention,0.0023381709939328567,0.0019349013729809898,0.0027297857468990155,0.0,0.02300121342860995,0.012808413105028987,0.964190373466361,0.061598135163578316,0.0,< 0.0005,5,37085,True,0.0125
shapley-mc_vs_attention_HitRate@20,HitRate@20,shapley-mc,attention,0.004152622354051503,0.0031279493056491844,0.005097074288796006,0.0,0.006876095456383983,0.0027234731023324794,0.9904004314412835,0.04242102421246865,0.0,< 0.0005,5,37085,True,0.016666666666666666
shapley-mc_vs_loo-marginal_NDCG@20,NDCG@20,shapley-mc,loo-marginal,-0.0004935586692732911,-0.0007092814898813536,-0.0002810675247539436,0.0,0.010354590804907644,0.01628690845355265,0.9733585007415397,-0.022824823721237758,0.0,< 0.0005,5,37085,True,0.025
shapley-mc_vs_loo-marginal_HitRate@20,HitRate@20,shapley-mc,loo-marginal,-0.0007010920857489551,-0.0013752190912767967,-5.39301604422273e-05,0.0,0.0017527302143723878,0.0024538223001213427,0.9957934474855062,-0.010810142689424802,0.036,0.036,5,37085,True,0.05
