HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,seed,family,backbone,dataset
0.031683970242738724,0.020229537039995193,0.04408790543675423,0.02417569048702717,0.06539031863212585,0.029458999633789062,0.2287931703531238,0.9219183325767517,42,uniform,lightgcn,amazon_books_2018_custom
0.03141431882977486,0.02001332864165306,0.04408790543675423,0.02405085787177086,0.06512066721916199,0.02927478402853012,0.2287931703531238,0.9217588901519775,42,additive-pref,lightgcn,amazon_books_2018_custom
0.0343804769217968,0.022143056616187096,0.046919237822294235,0.02617574669420719,0.06768234819173813,0.031354207545518875,0.23112145906092355,0.9215297102928162,42,shapley-mc,lightgcn,amazon_books_2018_custom
0.03114466741681099,0.019679704681038857,0.04449238255620003,0.02394052781164646,0.06431171298027039,0.028877144679427147,0.230034924330617,0.9213904142379761,42,attention,lightgcn,amazon_books_2018_custom
0.03195362165570259,0.020443592220544815,0.04449238255620003,0.024415787309408188,0.06539031863212585,0.029599832370877266,0.22840512223515716,0.9218300580978394,42,heuristic-pop,lightgcn,amazon_books_2018_custom
0.03491977974772453,0.02236957848072052,0.04880679398775101,0.02683211863040924,0.067951999604702,0.03161279857158661,0.23205277454404347,0.9212660193443298,42,loo-marginal,lightgcn,amazon_books_2018_custom
0.03127949312329292,0.019781744107604027,0.04489685967564583,0.024120904505252838,0.06700822710990906,0.029665455222129822,0.2375630578191696,0.9196249842643738,43,uniform,lightgcn,amazon_books_2018_custom
0.030875016003847122,0.019648831337690353,0.04462720826268196,0.024039259180426598,0.06673857569694519,0.029578104615211487,0.23709740007760963,0.9194527268409729,43,additive-pref,lightgcn,amazon_books_2018_custom
0.03491977974772453,0.021833378821611404,0.04813266918063164,0.02605188637971878,0.0703788623213768,0.03159381449222565,0.23686457120682966,0.9192149043083191,43,shapley-mc,lightgcn,amazon_books_2018_custom
0.030875016003847122,0.01969956047832966,0.04530133306980133,0.02430199645459652,0.06579479575157166,0.029417632147669792,0.23740783857198292,0.9190650582313538,43,attention,lightgcn,amazon_books_2018_custom
0.031683970242738724,0.01991799846291542,0.0455709844827652,0.024323778226971626,0.06714305281639099,0.029738811776041985,0.23748544819557627,0.9195680618286133,43,heuristic-pop,lightgcn,amazon_books_2018_custom
0.03586355596780777,0.022550411522388458,0.04894161969423294,0.02672470360994339,0.07172711193561554,0.03240993246436119,0.23927046953822273,0.9189255833625793,43,loo-marginal,lightgcn,amazon_books_2018_custom
